CUSEC_origen;ceas_id;CUSEC_servicio;distancia
0920901003;26;0939401001;15481,433
0920901003;33;0941001001;19771,070
0920901004;30;0920901002;1038,193
0920901004;34;0990301002;5463,768
0920901004;29;0912401001;21497,183
0920901004;31;0923801001;25876,344
0920901004;26;0939401001;16579,798
0920901004;33;0941001001;26760,286
0920901004;44;0990501001;29841,020
0920901005;30;0920901002;1868,083
0920901005;34;0990301002;7378,635
0920901005;29;0912401001;21140,548
0920901005;31;0923801001;26445,873
0920901005;26;0939401001;16601,180
0920901005;33;0941001001;24499,098
0921101001;42;0921101001;0,000
0921101001;108;3408301002;13726,989
0921101001;112;3490101001;11004,393
0921101001;27;0942701001;22460,917
0921101001;110;3404701002;29798,754
0921301001;30;0920901002;10264,648
0921301001;26;0939401001;5857,262
0921301001;31;0923801001;16392,583
0921301001;33;0941001001;29307,735
0921301001;34;0990301002;15973,498
0921401001;29;0912401001;10463,559
0921401001;30;0920901002;15459,373
0921401001;26;0939401001;29670,468
0921401001;33;0941001001;17135,732
0921401001;34;0990301002;15861,437
0921501001;29;0912401001;9061,705
0921501001;34;0990301002;13113,588
0921501001;30;0920901002;18058,582
0921601001;29;0912401001;16584,725
0921601001;30;0920901002;24076,256
0921601001;34;0990301002;17871,924
0921701001;30;0920901002;12874,111
0921701001;26;0939401001;13853,389
0921701001;34;0990301002;13134,763
0921701001;31;0923801001;17909,577
0921701001;44;0990501001;18851,301
0921801001;52;0901801009;9165,488
0921801001;53;0901802004;9551,213
0921801001;40;0908501001;10267,744
0921801001;25;0932101001;23596,362
0921901001;49;0921901001;0,000
0921901001;50;0921904002;3423,242
0921901001;24;0925101001;14921,803
0921901002;49;0921901001;1019,546
0921901002;50;0921904002;4316,111
0921901002;24;0925101001;14196,574
0921902001;49;0921901001;370,466
0921902001;50;0921904002;3761,740
0921902001;24;0925101001;14998,292
0921902002;49;0921901001;589,980
0921902002;50;0921904002;3993,407
0921902002;24;0925101001;14955,304
0921902003;49;0921901001;732,571
0921902003;50;0921904002;4145,017
0921902003;24;0925101001;14899,647
0921902004;49;0921901001;844,415
0921902004;50;0921904002;4261,956
0921902004;24;0925101001;14849,190
0921902005;49;0921901001;797,807
0921902005;50;0921904002;4163,527
0921902005;24;0925101001;15084,506
0921902006;49;0921901001;1494,704
0921902006;50;0921904002;4700,470
0921902006;24;0925101001;15573,694
0921902007;49;0921901001;940,994
0921902007;50;0921904002;4242,490
0921902007;24;0925101001;15256,428
0921903001;49;0921901001;458,451
0921903001;50;0921904002;3729,227
0921903001;24;0925101001;15201,746
0921903002;49;0921901001;669,732
0921903002;50;0921904002;3895,014
0921903002;24;0925101001;15316,552
0921903003;49;0921901001;445,788
0921903003;50;0921904002;3644,706
0921903003;24;0925101001;15263,103
0921903004;49;0921901001;671,729
0921903004;50;0921904002;3322,989
0921903004;24;0925101001;15593,528
0921903005;49;0921901001;937,659
0921903005;50;0921904002;4140,843
0921903005;24;0925101001;15424,253
0921903006;49;0921901001;919,296
0921903006;50;0921904002;4023,170
0921903006;24;0925101001;15538,993
0921903007;49;0921901001;874,008
0921903007;50;0921904002;3706,548
0921903007;24;0925101001;15711,371
0921903008;49;0921901001;1017,119
0921903008;50;0921904002;3778,980
0921903008;24;0925101001;15837,377
0921903009;49;0921901001;1112,994
0921903009;50;0921904002;4087,206
0921903009;24;0925101001;15748,439
0921903010;49;0921901001;1392,518
0921903010;50;0921904002;4269,158
0921903010;24;0925101001;15974,422
0921903011;49;0921901001;1116,447
0921903011;50;0921904002;3791,834
0921903011;24;0925101001;15943,394
0921903012;49;0921901001;1260,285
0921903012;50;0921904002;3892,021
0921903012;24;0925101001;16061,291
0921903013;49;0921901001;1417,683
0921903013;50;0921904002;4120,377
0921903013;24;0925101001;16122,434
0921903014;49;0921901001;1491,177
0921903014;50;0921904002;3914,773
0921903014;24;0925101001;16315,973
0921903015;49;0921901001;559,677
0921903015;50;0921904002;3866,548
0921903015;24;0925101001;15178,994
0921903016;49;0921901001;721,275
0921903016;50;0921904002;3688,593
0921903016;24;0925101001;15550,289
0921903017;49;0921901001;1193,391
0921903017;50;0921904002;4281,737
0921903017;24;0925101001;15662,235
0921903018;49;0921901001;1299,252
0921903018;50;0921904002;3723,730
0921903018;24;0925101001;16169,066
0921904001;49;0921901001;4593,593
0921904001;50;0921904002;7478,568
0921904001;24;0925101001;11365,972
0921904001;28;0905601002;28997,974
0921904002;50;0921904002;0,000
0921904002;49;0921901001;3423,242
0921904002;24;0925101001;16095,680
0921904003;49;0921901001;1764,209
0921904003;50;0921904002;4546,606
0921904003;24;0925101001;13224,972
0922001001;24;0925101001;6135,120
0922001001;45;0904801001;28901,035
0922001001;28;0905601002;16684,215
0922001001;49;0921901001;19816,436
0922001001;50;0921904002;21554,522
0922001001;31;0923801001;16498,742
0922001001;26;0939401001;21660,112
0922101001;38;0905902004;9395,082
0922101001;51;0905902004;9395,082
0922101001;36;0905903007;9510,378
0922101001;35;0905905013;9837,846
0922101001;37;0905906009;8302,555
0922101001;56;0905906009;8302,555
0922101001;39;0905909007;9437,993
0922101001;55;0905909007;9437,993
0922101001;47;0905909015;10447,841
0922101001;46;0912501001;18231,285
0922301001;32;0933001001;7385,383
0922301001;48;0917401001;29450,442
0922301001;43;0928901002;15240,820
0922301001;152;4206901001;29184,605
0922301001;153;4216401001;25590,719
0922401001;45;0904801001;25118,575
0922401001;28;0905601002;18800,912
0922401001;38;0905902004;21657,136
0922401001;51;0905902004;21657,136
0922401001;36;0905903007;22718,666
0922401001;35;0905905013;20228,844
0922401001;37;0905906009;22489,771
0922401001;56;0905906009;22489,771
0922401001;39;0905909007;19478,022
0922401001;55;0905909007;19478,022
0922401001;47;0905909015;18503,923
0922401001;31;0923801001;29568,411
0922401001;41;0990601001;18094,550
0922501001;32;0933001001;12472,099
0922501001;48;0917401001;19291,456
0922501001;43;0928901002;16439,230
0922501001;152;4206901001;27246,286
0922501001;153;4216401001;15797,641
0922601001;43;0928901002;17498,718
0922601001;32;0933001001;17820,640
0922701001;41;0990601001;8499,864
0922701001;38;0905902004;27669,413
0922701001;51;0905902004;27669,413
0922701001;36;0905903007;27843,486
0922701001;35;0905905013;27112,163
0922701001;37;0905906009;28857,407
0922701001;56;0905906009;28857,407
0922701001;39;0905909007;27599,559
0922701001;55;0905909007;27599,559
0922701001;47;0905909015;26705,762
0922701001;27;0942701001;21362,398
0922701001;44;0990501001;16061,800
0922801001;40;0908501001;11360,964
0922801001;52;0901801009;15629,637
0922801001;53;0901802004;16214,570
0922801001;25;0932101001;19814,914
0922801001;163;4711402001;26827,191
0922901001;25;0932101001;9219,345
0922901001;163;4711402001;13070,999
0922901001;52;0901801009;23635,286
0922901001;53;0901802004;24180,717
0922901001;40;0908501001;16536,826
0923001001;31;0923801001;5409,342
0923001001;26;0939401001;14643,043
0923001001;28;0905601002;15574,940
0923001001;30;0920901002;29969,832
0923001001;24;0925101001;17450,345
0923101001;23;0919401002;11868,704
0923101001;48;0917401001;29314,011
0923201001;43;0928901002;5626,082
0923201001;32;0933001001;24631,518
0923201001;152;4206901001;15259,918
0923201001;153;4216401001;25655,218
0923501001;25;0932101001;9826,929
0923501001;52;0901801009;23680,686
0923501001;53;0901802004;23860,219
0923501001;40;0908501001;19734,213
0923501001;23;0919401002;25890,383
0923501001;163;4711402001;27892,278
0923601001;46;0912501001;8827,705
0923601001;54;0935001001;10559,126
0923601001;38;0905902004;25446,227
0923601001;51;0905902004;25446,227
0923601001;36;0905903007;24390,752
0923601001;35;0905905013;26874,546
0923601001;37;0905906009;24647,913
0923601001;56;0905906009;24647,913
0923601001;39;0905909007;27659,344
0923601001;55;0905909007;27659,344
0923601001;47;0905909015;28603,141
0923601001;23;0919401002;29131,752
0923801001;31;0923801001;0,000
0923801001;26;0939401001;10767,662
0923801001;28;0905601002;20020,346
0923801001;30;0920901002;25235,600
0923801001;24;0925101001;22471,745
0923801001;34;0990301002;29024,681
0923801001;44;0990501001;29425,461
0923801001;41;0990601001;29464,051
0923901001;52;0901801009;18134,879
0923901001;53;0901802004;17760,068
0923901001;40;0908501001;20997,775
0923901001;23;0919401002;17318,773
0923901001;25;0932101001;24323,778
0924101001;38;0905902004;10085,775
0924101001;51;0905902004;10085,775
0924101001;36;0905903007;11189,723
0924101001;35;0905905013;8819,937
0924101001;37;0905906009;10444,566
0924101001;56;0905906009;10444,566
0924101001;39;0905909007;7723,222
0924101001;55;0905909007;7723,222
0924101001;47;0905909015;7251,455
0924101001;46;0912501001;26760,876
0924101001;41;0990601001;23207,008
0924201001;42;0921101001;7089,296
0924201001;46;0912501001;28960,365
0924201001;27;0942701001;18924,963
0924201001;104;3401701001;29078,915
0924201001;108;3408301002;19473,150
0924201001;112;3490101001;16315,548
0924301001;42;0921101001;5996,870
0924301001;108;3408301002;14816,146
0924301001;27;0942701001;16483,621
0924301001;112;3490101001;16988,473
0924401001;31;0923801001;14141,985
0924401001;28;0905601002;27427,895
0924401001;30;0920901002;25822,318
0924401001;26;0939401001;18927,900
0924401001;34;0990301002;26381,929
0924401001;44;0990501001;15648,108
0924401001;41;0990601001;18796,752
0924601001;43;0928901002;10627,200
0924601001;153;4216401001;14142,807
0924601001;48;0917401001;24009,520
0924601001;32;0933001001;15905,564
0924601001;152;4206901001;21283,114
0924701001;42;0921101001;10393,307
0924701001;112;3490101001;11340,978
0924701001;27;0942701001;28506,197
0924701001;104;3401701001;20181,495
0924701001;110;3404701002;27204,510
0924701001;108;3408301002;23771,072
0924801001;38;0905902004;24714,074
0924801001;51;0905902004;24714,074
0924801001;36;0905903007;25373,984
0924801001;35;0905905013;24293,943
0924801001;37;0905906009;24087,055
0924801001;56;0905906009;24087,055
0924801001;39;0905909007;23296,455
0924801001;55;0905909007;23296,455
0924801001;47;0905909015;23701,238
0924801001;32;0933001001;24007,574
0924901001;46;0912501001;12203,600
0924901001;54;0935001001;7871,787
0924901001;38;0905902004;28924,323
0924901001;51;0905902004;28924,323
0924901001;36;0905903007;27867,308
0924901001;37;0905906009;28126,993
0924901001;56;0905906009;28126,993
0924901001;23;0919401002;29033,711
0924901001;104;3401701001;28293,012
0925001001;46;0912501001;8024,019
0925001001;54;0935001001;12454,284
0925001001;38;0905902004;25065,038
0925001001;51;0905902004;25065,038
0925001001;36;0905903007;23977,559
0925001001;35;0905905013;26491,699
0925001001;37;0905906009;24366,715
0925001001;56;0905906009;24366,715
0925001001;39;0905909007;27351,733
0925001001;55;0905909007;27351,733
0925001001;47;0905909015;28235,698
0925101001;24;0925101001;0,000
0925101001;49;0921901001;14921,803
0925101001;45;0904801001;26338,478
0925101001;28;0905601002;17810,402
0925101001;50;0921904002;16095,680
0925101001;31;0923801001;22471,745
0925101001;26;0939401001;27662,776
0925301001;52;0901801009;13045,004
0925301001;53;0901802004;13506,205
0925301001;40;0908501001;12129,161
0925301001;25;0932101001;24081,651
0925501001;31;0923801001;12835,835
0925501001;24;0925101001;11810,163
0925501001;28;0905601002;20240,042
0925501001;49;0921901001;23455,706
0925501001;50;0921904002;25755,965
0925501001;26;0939401001;15891,759
0925601001;25;0932101001;7516,033
0925601001;52;0901801009;26665,219
0925601001;53;0901802004;26994,552
0925601001;40;0908501001;21069,853
0925601001;163;4711402001;20767,772
0925701001;27;0942701001;8723,751
0925701001;38;0905902004;24898,178
0925701001;51;0905902004;24898,178
0925701001;36;0905903007;24126,229
0925701001;35;0905905013;25603,804
0925701001;37;0905906009;25392,606
0925701001;56;0905906009;25392,606
0925701001;39;0905909007;26720,707
0925701001;55;0905909007;26720,707
0925701001;47;0905909015;26697,756
0925701001;46;0912501001;20987,765
0925701001;42;0921101001;23390,102
0925701001;41;0990601001;27730,860
0925801001;104;3401701001;12775,026
0925801001;46;0912501001;26846,283
0925801001;42;0921101001;21954,872
0925801001;54;0935001001;22375,006
0925801001;105;3418201001;23434,144
0925801001;112;3490101001;22052,028
0925901001;38;0905902004;14244,173
0925901001;51;0905902004;14244,173
0925901001;36;0905903007;13639,117
0925901001;35;0905905013;14753,592
0925901001;37;0905906009;14938,330
0925901001;56;0905906009;14938,330
0925901001;39;0905909007;15830,328
0925901001;55;0905909007;15830,328
0925901001;47;0905909015;15694,653
0925901001;46;0912501001;17288,865
0925901001;27;0942701001;17503,620
0925901001;41;0990601001;20594,378
0926101001;52;0901801009;18654,722
0926101001;53;0901802004;18151,442
0926101001;40;0908501001;25695,739
0926101001;48;0917401001;17724,426
0926201001;54;0935001001;8002,797
0926201001;46;0912501001;26660,681
0926201001;23;0919401002;27245,918
0926201001;104;3401701001;23253,311
0926201001;105;3418201001;19613,406
0926501001;28;0905601002;10732,329
0926501001;31;0923801001;12921,719
0926501001;45;0904801001;26862,577
0926501001;24;0925101001;23504,729
0926501001;26;0939401001;23662,553
0926501001;41;0990601001;22412,577
0926601001;45;0904801001;23236,781
0926601001;32;0933001001;19599,375
0926701001;23;0919401002;9353,561
0926701001;52;0901801009;27046,405
0926701001;53;0901802004;26659,559
0926701001;40;0908501001;29689,501
0926801001;48;0917401001;12052,530
0926801001;32;0933001001;14472,628
0926801001;43;0928901002;26355,502
0926801001;153;4216401001;20556,404
0926901001;32;0933001001;4688,428
0926901001;48;0917401001;29729,368
0926901001;43;0928901002;25979,025
0927001001;52;0901801009;24173,144
0927001001;53;0901802004;23684,964
0927001001;40;0908501001;28282,081
0927001001;48;0917401001;25707,814
0927001001;23;0919401002;15780,151
0927201001;31;0923801001;13333,664
0927201001;28;0905601002;22530,922
0927201001;26;0939401001;21029,329
0927201001;44;0990501001;19558,962
0927201001;41;0990601001;16353,159
0927301001;28;0905601002;6870,031
0927301001;45;0904801001;15394,595
0927301001;31;0923801001;24420,199
0927301001;24;0925101001;24505,241
0927301001;41;0990601001;27642,055
0927401001;45;0904801001;11401,701
0927401001;28;0905601002;27096,193
0927501001;46;0912501001;8942,960
0927501001;54;0935001001;12712,295
0927501001;38;0905902004;22371,991
0927501001;51;0905902004;22371,991
0927501001;36;0905903007;21435,684
0927501001;35;0905905013;23750,715
0927501001;37;0905906009;21375,242
0927501001;56;0905906009;21375,242
0927501001;39;0905909007;24336,738
0927501001;55;0905909007;24336,738
0927501001;47;0905909015;25387,224
0927501001;23;0919401002;24715,617
0927601001;49;0921901001;14755,388
0927601001;50;0921904002;16108,697
0927601001;24;0925101001;28577,599
0927701001;23;0919401002;16377,552
0927701001;32;0933001001;25701,482
0927901001;52;0901801009;10089,387
0927901001;53;0901802004;9499,577
0927901001;40;0908501001;17126,897
0927901001;48;0917401001;23722,942
0927901001;25;0932101001;28814,189
0928001001;28;0905601002;7655,702
0928001001;31;0923801001;14294,035
0928001001;45;0904801001;24014,330
0928001001;24;0925101001;21267,838
0928001001;26;0939401001;25025,405
0928001001;41;0990601001;24848,632
0928101001;52;0901801009;11726,703
0928101001;53;0901802004;11578,760
0928101001;40;0908501001;12685,283
0928101001;23;0919401002;24042,392
0928101001;25;0932101001;16564,052
0928301001;28;0905601002;13977,218
0928301001;31;0923801001;8544,788
0928301001;24;0925101001;14309,633
0928301001;45;0904801001;29841,341
0928301001;49;0921901001;28575,405
0928301001;26;0939401001;16842,099
0928701001;38;0905902004;12320,442
0928701001;51;0905902004;12320,442
0928701001;36;0905903007;12787,338
0928701001;35;0905905013;11477,720
0928701001;37;0905906009;13548,906
0928701001;56;0905906009;13548,906
0928701001;39;0905909007;11775,927
0928701001;55;0905909007;11775,927
0928701001;47;0905909015;10797,833
0928701001;41;0990601001;11477,494
0928701001;46;0912501001;25974,089
0928701001;27;0942701001;26867,306
0928801001;35;0905905013;14200,495
0928801001;39;0905909007;13343,066
0928801001;55;0905909007;13343,066
0928801001;47;0905909015;12454,548
0928801001;45;0904801001;28333,268
0928801001;28;0905601002;24831,437
0928801001;38;0905902004;15623,667
0928801001;51;0905902004;15623,667
0928801001;36;0905903007;16719,969
0928801001;37;0905906009;16347,991
0928801001;56;0905906009;16347,991
