CUSEC_origen;centro_salud_id;CUSEC_servicio;distancia
4718604007;359;4718610049;2447,047
4718604007;212;4718611004;1672,057
4718604007;62;4718611031;4332,762
4718604007;128;4718608036;4252,814
4718604007;29;4701001006;5656,371
4718604007;349;4701001006;5656,371
4718604007;129;4705001001;10802,517
4718604007;379;4705001001;10802,517
4718604007;173;4707601001;6188,509
4718604007;352;4707601001;6188,509
4718604007;114;4713301001;8065,966
4718604007;343;4713301001;8065,966
4718604007;196;4717502003;11203,718
4718604007;358;4717502003;11203,718
4718604007;197;4723101003;6855,496
4718604007;360;4723101003;6855,496
4718604007;169;4712202001;23440,245
4718604007;315;4712202001;23440,245
4718604007;136;4715901001;22669,592
4718604007;357;4715901001;22669,592
4718604007;159;4716502002;23150,477
4718604007;389;4716502002;23150,477
4718604008;258;4718604001;653,756
4718604008;143;4718604038;588,142
4718604008;211;4718604038;588,142
4718604008;388;4718604038;588,142
4718604008;176;4718606030;929,780
4718604008;116;4718602005;1376,682
4718604008;117;4718602005;1376,682
4718604008;256;4718606014;1156,592
4718604008;28;4718606018;1474,147
4718604008;260;4718606018;1474,147
4718604008;374;4718607016;1957,398
4718604008;186;4718608006;2582,233
4718604008;38;4718608031;3110,748
4718604008;166;4718608031;3110,748
4718604008;320;4718608031;3110,748
4718604008;165;4718609011;2381,319
4718604008;140;4718610030;3994,275
4718604008;132;4718610036;2709,600
4718604008;214;4718610046;3606,319
4718604008;84;4718610049;2273,860
4718604008;359;4718610049;2273,860
4718604008;212;4718611004;1509,146
4718604008;62;4718611031;4004,954
4718604008;128;4718608036;4594,237
4718604008;29;4701001006;5467,568
4718604008;349;4701001006;5467,568
4718604008;129;4705001001;11140,460
4718604008;379;4705001001;11140,460
4718604008;173;4707601001;5861,468
4718604008;352;4707601001;5861,468
4718604008;114;4713301001;8247,427
4718604008;343;4713301001;8247,427
4718604008;196;4717502003;11144,726
4718604008;358;4717502003;11144,726
4718604008;197;4723101003;6883,450
4718604008;360;4723101003;6883,450
4718604008;169;4712202001;23219,860
4718604008;315;4712202001;23219,860
4718604008;136;4715901001;22329,553
4718604008;357;4715901001;22329,553
4718604008;159;4716502002;22854,270
4718604008;389;4716502002;22854,270
4718604009;258;4718604001;818,499
4718604009;143;4718604038;671,169
4718604009;211;4718604038;671,169
4718604009;388;4718604038;671,169
4718604009;116;4718602005;1347,976
4718604009;117;4718602005;1347,976
4718604009;256;4718606014;1380,882
4718604009;28;4718606018;1678,597
4718604009;260;4718606018;1678,597
4718604009;176;4718606030;1154,714
4718604009;374;4718607016;2171,627
4718604009;186;4718608006;2773,318
4718604009;38;4718608031;3282,077
4718604009;166;4718608031;3282,077
4718604009;320;4718608031;3282,077
4718604009;165;4718609011;2509,491
4718604009;140;4718610030;3825,785
4718604009;132;4718610036;2725,452
4718604009;214;4718610046;3727,058
4718604009;84;4718610049;2122,106
4718604009;359;4718610049;2122,106
4718604009;212;4718611004;1373,230
4718604009;62;4718611031;3780,020
4718604009;128;4718608036;4800,930
4718604009;29;4701001006;5297,746
4718604009;349;4701001006;5297,746
4718604009;129;4705001001;11339,627
4718604009;379;4705001001;11339,627
4718604009;173;4707601001;5681,436
4718604009;352;4707601001;5681,436
4718604009;114;4713301001;8423,074
4718604009;343;4713301001;8423,074
4718604009;196;4717502003;11181,769
4718604009;358;4717502003;11181,769
4718604009;197;4723101003;6840,848
4718604009;360;4723101003;6840,848
4718604009;169;4712202001;23137,734
4718604009;315;4712202001;23137,734
4718604009;136;4715901001;22108,005
4718604009;357;4715901001;22108,005
4718604009;159;4716502002;22634,861
4718604009;389;4716502002;22634,861
4718604010;258;4718604001;906,758
4718604010;143;4718604038;662,574
4718604010;211;4718604038;662,574
4718604010;388;4718604038;662,574
4718604010;116;4718602005;1403,713
4718604010;117;4718602005;1403,713
4718604010;256;4718606014;1445,507
4718604010;28;4718606018;1763,173
4718604010;260;4718606018;1763,173
4718604010;176;4718606030;1223,492
4718604010;374;4718607016;2252,972
4718604010;186;4718608006;2860,469
4718604010;38;4718608031;3370,429
4718604010;166;4718608031;3370,429
4718604010;320;4718608031;3370,429
4718604010;165;4718609011;2595,721
4718604010;140;4718610030;3815,819
4718604010;132;4718610036;2790,397
4718604010;214;4718610046;3812,167
4718604010;84;4718610049;2124,017
4718604010;359;4718610049;2124,017
4718604010;212;4718611004;1386,396
4718604010;62;4718611031;3713,130
4718604010;128;4718608036;4885,249
4718604010;29;4701001006;5286,232
4718604010;349;4701001006;5286,232
4718604010;129;4705001001;11425,803
4718604010;379;4705001001;11425,803
4718604010;173;4707601001;5593,171
4718604010;352;4707601001;5593,171
4718604010;114;4713301001;8441,212
4718604010;343;4713301001;8441,212
4718604010;196;4717502003;11137,547
4718604010;358;4717502003;11137,547
4718604010;197;4723101003;6885,826
4718604010;360;4723101003;6885,826
4718604010;169;4712202001;23060,166
4718604010;315;4712202001;23060,166
4718604010;136;4715901001;22031,726
4718604010;357;4715901001;22031,726
4718604010;159;4716502002;22581,863
4718604010;389;4716502002;22581,863
4718604011;143;4718604038;701,081
4718604011;211;4718604038;701,081
4718604011;388;4718604038;701,081
4718604011;116;4718602005;1508,993
4718604011;117;4718602005;1508,993
4718604011;258;4718604001;1083,617
4718604011;256;4718606014;1594,184
4718604011;28;4718606018;1938,226
4718604011;260;4718606018;1938,226
4718604011;176;4718606030;1378,968
4718604011;374;4718607016;2424,156
4718604011;186;4718608006;3037,575
4718604011;38;4718608031;3546,826
4718604011;166;4718608031;3546,826
4718604011;320;4718608031;3546,826
4718604011;165;4718609011;2763,583
4718604011;140;4718610030;3780,635
4718604011;132;4718610036;2909,723
4718604011;214;4718610046;3976,656
4718604011;84;4718610049;2117,471
4718604011;359;4718610049;2117,471
4718604011;212;4718611004;1408,191
4718604011;62;4718611031;3568,115
4718604011;29;4701001006;5246,315
4718604011;349;4701001006;5246,315
4718604011;129;4705001001;11602,166
4718604011;379;4705001001;11602,166
4718604011;173;4707601001;5416,389
4718604011;352;4707601001;5416,389
4718604011;114;4713301001;8500,799
4718604011;343;4713301001;8500,799
4718604011;196;4717502003;11069,801
4718604011;358;4717502003;11069,801
4718604011;197;4723101003;6959,733
4718604011;360;4723101003;6959,733
4718604011;128;4718608036;5059,739
4718604011;169;4712202001;22916,302
4718604011;315;4712202001;22916,302
4718604011;136;4715901001;21869,213
4718604011;357;4715901001;21869,213
4718604011;159;4716502002;22459,763
4718604011;389;4716502002;22459,763
4718604012;258;4718604001;570,077
4718604012;143;4718604038;801,495
4718604012;211;4718604038;801,495
4718604012;388;4718604038;801,495
4718604012;116;4718602005;1163,676
4718604012;117;4718602005;1163,676
4718604012;256;4718606014;1252,681
4718604012;28;4718606018;1455,623
4718604012;260;4718606018;1455,623
4718604012;176;4718606030;1014,107
4718604012;374;4718607016;1963,693
4718604012;186;4718608006;2532,136
4718604012;38;4718608031;3028,483
4718604012;166;4718608031;3028,483
4718604012;320;4718608031;3028,483
4718604012;165;4718609011;2249,160
4718604012;140;4718610030;3815,056
4718604012;132;4718610036;2508,089
4718604012;214;4718610046;3467,445
4718604012;84;4718610049;2085,893
4718604012;359;4718610049;2085,893
4718604012;212;4718611004;1315,389
4718604012;62;4718611031;3946,336
4718604012;128;4718608036;4574,945
4718604012;29;4701001006;5288,313
4718604012;349;4701001006;5288,313
4718604012;129;4705001001;11102,774
4718604012;379;4705001001;11102,774
4718604012;173;4707601001;5934,234
4718604012;352;4707601001;5934,234
4718604012;114;4713301001;8426,620
4718604012;343;4713301001;8426,620
4718604012;196;4717502003;11356,567
4718604012;358;4717502003;11356,567
4718604012;197;4723101003;6670,366
4718604012;360;4723101003;6670,366
4718604012;169;4712202001;23386,729
4718604012;315;4712202001;23386,729
4718604012;136;4715901001;22303,081
4718604012;357;4715901001;22303,081
4718604012;159;4716502002;22748,169
4718604012;389;4716502002;22748,169
4718604013;258;4718604001;500,603
4718604013;143;4718604038;759,857
4718604013;211;4718604038;759,857
4718604013;388;4718604038;759,857
4718604013;176;4718606030;909,484
4718604013;116;4718602005;1211,187
4718604013;117;4718602005;1211,187
4718604013;256;4718606014;1147,982
4718604013;28;4718606018;1367,685
4718604013;260;4718606018;1367,685
4718604013;374;4718607016;1870,277
4718604013;186;4718608006;2455,514
4718604013;38;4718608031;2964,729
4718604013;166;4718608031;2964,729
4718604013;320;4718608031;2964,729
4718604013;165;4718609011;2210,291
4718604013;140;4718610030;3910,185
4718604013;132;4718610036;2529,118
4718604013;214;4718610046;3433,164
4718604013;84;4718610049;2177,996
4718604013;359;4718610049;2177,996
4718604013;212;4718611004;1405,311
4718604013;62;4718611031;4046,805
4718604013;128;4718608036;4489,363
4718604013;29;4701001006;5383,176
4718604013;349;4701001006;5383,176
4718604013;129;4705001001;11023,434
4718604013;379;4705001001;11023,434
4718604013;173;4707601001;5999,541
4718604013;352;4707601001;5999,541
4718604013;114;4713301001;8332,865
4718604013;343;4713301001;8332,865
4718604013;196;4717502003;11316,501
4718604013;358;4717502003;11316,501
4718604013;197;4723101003;6715,845
4718604013;360;4723101003;6715,845
4718604013;169;4712202001;23400,925
4718604013;315;4712202001;23400,925
4718604013;136;4715901001;22398,675
4718604013;357;4715901001;22398,675
4718604013;159;4716502002;22852,834
4718604013;389;4716502002;22852,834
4718604014;258;4718604001;463,151
4718604014;143;4718604038;896,529
4718604014;211;4718604038;896,529
4718604014;388;4718604038;896,529
4718604014;176;4718606030;979,925
4718604014;116;4718602005;1072,942
4718604014;117;4718602005;1072,942
4718604014;256;4718606014;1221,913
4718604014;28;4718606018;1363,147
4718604014;260;4718606018;1363,147
4718604014;374;4718607016;1879,471
4718604014;186;4718608006;2424,541
4718604014;38;4718608031;2911,186
4718604014;166;4718608031;2911,186
4718604014;320;4718608031;2911,186
4718604014;165;4718609011;2123,686
4718604014;140;4718610030;3799,757
4718604014;132;4718610036;2396,896
4718604014;214;4718610046;3341,415
4718604014;84;4718610049;2063,435
4718604014;359;4718610049;2063,435
4718604014;212;4718611004;1288,831
4718604014;62;4718611031;4017,659
4718604014;128;4718608036;4476,316
4718604014;29;4701001006;5271,874
4718604014;349;4701001006;5271,874
4718604014;129;4705001001;10996,364
4718604014;379;4705001001;10996,364
4718604014;173;4707601001;6052,142
4718604014;352;4707601001;6052,142
4718604014;114;4713301001;8447,633
4718604014;343;4713301001;8447,633
4718604014;196;4717502003;11453,726
4718604014;358;4717502003;11453,726
4718604014;197;4723101003;6577,808
4718604014;360;4723101003;6577,808
4718604014;169;4712202001;23511,216
4718604014;315;4712202001;23511,216
4718604014;136;4715901001;22386,461
4718604014;357;4715901001;22386,461
4718604014;159;4716502002;22788,711
4718604014;389;4716502002;22788,711
4718604015;258;4718604001;591,684
4718604015;143;4718604038;933,225
4718604015;211;4718604038;933,225
4718604015;388;4718604038;933,225
4718604015;116;4718602005;1036,262
4718604015;117;4718602005;1036,262
4718604015;256;4718606014;1356,842
4718604015;28;4718606018;1496,954
4718604015;260;4718606018;1496,954
4718604015;176;4718606030;1115,521
4718604015;374;4718607016;2016,085
4718604015;186;4718608006;2546,405
4718604015;38;4718608031;3019,079
4718604015;166;4718608031;3019,079
4718604015;320;4718608031;3019,079
4718604015;165;4718609011;2204,529
4718604015;140;4718610030;3683,880
4718604015;132;4718610036;2397,473
4718604015;214;4718610046;3414,390
4718604015;84;4718610049;1951,981
4718604015;359;4718610049;1951,981
4718604015;212;4718611004;1179,927
4718604015;62;4718611031;3879,020
4718604015;128;4718608036;4605,060
4718604015;29;4701001006;5156,860
4718604015;349;4701001006;5156,860
4718604015;129;4705001001;11117,984
4718604015;379;4705001001;11117,984
4718604015;173;4707601001;5948,649
4718604015;352;4707601001;5948,649
4718604015;114;4713301001;8559,089
4718604015;343;4713301001;8559,089
4718604015;196;4717502003;11483,551
4718604015;358;4717502003;11483,551
4718604015;197;4723101003;6541,309
4718604015;360;4723101003;6541,309
4718604015;169;4712202001;23468,137
4718604015;315;4712202001;23468,137
4718604015;136;4715901001;22250,702
4718604015;357;4715901001;22250,702
4718604015;159;4716502002;22650,353
4718604015;389;4716502002;22650,353
4718604016;258;4718604001;815,902
4718604016;143;4718604038;899,490
4718604016;211;4718604038;899,490
4718604016;388;4718604038;899,490
4718604016;116;4718602005;1146,910
4718604016;117;4718602005;1146,910
4718604016;256;4718606014;1516,023
4718604016;28;4718606018;1715,910
4718604016;260;4718606018;1715,910
4718604016;176;4718606030;1279,709
4718604016;374;4718607016;2229,363
4718604016;186;4718608006;2774,622
4718604016;38;4718608031;3248,072
4718604016;166;4718608031;3248,072
4718604016;320;4718608031;3248,072
4718604016;165;4718609011;2423,441
4718604016;140;4718610030;3610,320
4718604016;132;4718610036;2541,595
4718604016;214;4718610046;3627,212
4718604016;84;4718610049;1898,920
4718604016;359;4718610049;1898,920
4718604016;212;4718611004;1145,790
4718604016;62;4718611031;3675,933
4718604016;128;4718608036;4829,612
4718604016;29;4701001006;5083,197
4718604016;349;4701001006;5083,197
4718604016;129;4705001001;11346,439
4718604016;379;4705001001;11346,439
4718604016;173;4707601001;5721,427
4718604016;352;4707601001;5721,427
4718604016;114;4713301001;8633,439
4718604016;343;4713301001;8633,439
4718604016;196;4717502003;11398,643
4718604016;358;4717502003;11398,643
4718604016;197;4723101003;6624,672
4718604016;360;4723101003;6624,672
4718604016;169;4712202001;23286,109
4718604016;315;4712202001;23286,109
4718604016;136;4715901001;22036,366
4718604016;357;4715901001;22036,366
4718604016;159;4716502002;22484,582
4718604016;389;4716502002;22484,582
4718604017;116;4718602005;912,703
4718604017;117;4718602005;912,703
4718604017;258;4718604001;648,898
4718604017;143;4718604038;1067,520
4718604017;211;4718604038;1067,520
4718604017;388;4718604038;1067,520
4718604017;256;4718606014;1471,658
4718604017;28;4718606018;1555,412
4718604017;260;4718606018;1555,412
4718604017;176;4718606030;1229,211
4718604017;374;4718607016;2082,196
4718604017;186;4718608006;2573,754
4718604017;38;4718608031;3021,375
4718604017;166;4718608031;3021,375
4718604017;320;4718608031;3021,375
4718604017;165;4718609011;2172,535
4718604017;140;4718610030;3549,352
4718604017;132;4718610036;2291,659
4718604017;214;4718610046;3370,529
4718604017;84;4718610049;1815,110
4718604017;359;4718610049;1815,110
4718604017;212;4718611004;1041,791
4718604017;62;4718611031;3809,767
4718604017;128;4718608036;4644,869
4718604017;29;4701001006;5021,926
4718604017;349;4701001006;5021,926
4718604017;129;4705001001;11140,491
4718604017;379;4705001001;11140,491
4718604017;173;4707601001;5961,258
4718604017;352;4707601001;5961,258
4718604017;114;4713301001;8695,423
4718604017;343;4713301001;8695,423
4718604017;196;4717502003;11610,742
4718604017;358;4717502003;11610,742
4718604017;197;4723101003;6412,597
4718604017;360;4723101003;6412,597
4718604017;169;4712202001;23547,093
4718604017;315;4712202001;23547,093
4718604017;136;4715901001;22193,267
4718604017;357;4715901001;22193,267
4718604017;159;4716502002;22547,586
4718604017;389;4716502002;22547,586
4718604018;116;4718602005;983,071
4718604018;117;4718602005;983,071
4718604018;258;4718604001;830,569
4718604018;212;4718611004;973,723
4718604018;29;4701001006;4928,017
4718604018;349;4701001006;4928,017
4718604018;143;4718604038;1076,065
4718604018;211;4718604038;1076,065
4718604018;388;4718604038;1076,065
4718604018;256;4718606014;1615,323
4718604018;28;4718606018;1738,356
4718604018;260;4718606018;1738,356
4718604018;176;4718606030;1374,552
4718604018;374;4718607016;2262,948
4718604018;186;4718608006;2760,829
4718604018;38;4718608031;3204,777
4718604018;166;4718608031;3204,777
