CUSEC,dist_min_BUS_km,disp_ponderada_BUS,dist_min_RAIL_km,disp_ponderada_RAIL,n_lineas_bus,n_lineas_rail,n_lineas_total
4718612001,0.0,37.3,15.586620456969182,0.7000000000000001,2,0,2
4718612002,0.0,68.5,6.6112230540588195,1.7,6,0,6
4718612003,0.0,57.800000000000004,5.216952769377496,1.4,3,0,3
4718612004,0.0,79.6,5.7418742529353315,1.4,2,0,2
4718701001,12.839717689816494,1.7,16.43449852257488,0.5,0,0,0
4718801001,10.052422517663306,4.7,27.848709103686343,0.30000000000000004,0,0,0
4718901001,23.8250745700585,0.30000000000000004,3.818185257954495,1.7,0,0,0
4719001001,4.602501056533889,22.1,19.698849600524106,0.8,0,0,0
4719101001,5.466991506374324,22.9,17.364058115084,0.9,0,0,0
4719201001,12.804387031380346,20.5,4.7879805148915215,2.3999999999999995,0,0,0
4719301001,5.216952769377496,43.6,0.0,2.6,0,15,15
4719401001,0.0,3.1,32.04203707473625,0.0,2,0,2
4719501001,8.656583324443853,21.8,13.793347191222646,1.0,0,0,0
4719601001,11.297852079544993,1.0,24.011329143975477,0.30000000000000004,0,0,0
4719701001,4.988283145738337,1.9,35.473179598796335,0.0,0,0,0
4719801001,14.673839214967474,1.4000000000000001,10.717814410058617,1.3,0,0,0
4719901001,5.773517868654922,1.6,25.029323456607532,0.4,0,0,0
4720001001,16.523073307681507,0.30000000000000004,27.306716840639513,0.30000000000000004,0,0,0
4720301001,16.157267221049977,0.7000000000000001,16.4529598849103,0.6000000000000001,0,0,0
4720401001,6.785206259987537,1.9,6.785206259987537,0.4,0,0,0
4720501001,11.223377399734732,1.0,44.91078908327483,0.0,0,0,0
4720601001,18.79693295231175,0.5,25.32488510693514,0.4,0,0,0
4720701001,14.429585714496595,1.1,39.88701083968093,0.0,0,0,0
4720801001,8.063250883141194,1.9,20.664430867270802,0.4,0,0,0
4720901001,5.9260698162885,1.2999999999999998,35.02681625236086,0.0,0,0,0
4721001001,4.8101950226498085,2.7,21.784693807551864,0.2,0,0,0
4721101001,8.774472603543762,1.7999999999999998,20.7757080898535,0.5,0,0,0
4721201001,9.137025156420796,20.3,15.841657962164833,0.6000000000000001,0,0,0
4721301001,8.41821920367463,1.6,23.039932334314784,0.1,0,0,0
4721401001,12.670434668694218,1.3,17.399810311080703,0.5,0,0,0
4721501001,8.796553900947039,1.2999999999999998,40.399849167616374,0.0,0,0,0
4721601001,4.290530851199505,28.9,16.519896594355128,0.8,0,0,0
4721701001,0.0,57.5,13.341741204344748,1.0,4,0,4
4721701002,0.0,59.699999999999996,10.035020201615442,1.1,2,0,2
4721801001,4.809509432766736,25.2,6.265367366691144,1.5,0,0,0
4721901001,11.29914945235136,1.5,17.536330771600213,0.4,0,0,0
4722001001,21.040797575355043,0.6000000000000001,36.96918777488596,0.0,0,0,0
4722101001,16.56508983579,19.8,14.899381480213375,0.9000000000000001,0,0,0
4722201001,7.114757579182031,1.4,31.00523446433169,0.0,0,0,0
4722301001,21.515936915486414,0.7000000000000001,32.46264652035465,0.0,0,0,0
4722401001,10.424616561768516,34.3,10.18836882340359,1.4,0,0,0
4722501001,11.667925478489918,19.200000000000003,28.160058407054777,0.30000000000000004,0,0,0
4722601001,15.590347705485117,19.200000000000003,19.217735506737043,0.6000000000000001,0,0,0
4722701001,18.353676519745687,0.8,28.979550456505045,0.1,0,0,0
4722801001,14.610284521154158,1.0,4.778687135207205,2.0,0,0,0
4722901001,4.747865939626951,1.7,32.82969373777284,0.0,0,0,0
4723001001,6.22910244806952,32.4,16.20557962725755,0.7000000000000001,0,0,0
4723101001,0.0,61.5,7.873716692195933,1.2000000000000002,2,0,2
4723101002,2.238769331953804,71.1,6.3737760649209925,1.4,0,0,0
4723101003,0.0,74.3,6.199334202065782,1.5,4,0,4
4723101004,0.0,102.4,4.215366469814406,1.9,2,0,2
4723201001,26.08207679326297,0.30000000000000004,12.267611928204133,1.3,0,0,0
4900201001,15.723984967307862,3.0,20.669239440220576,0.2,0,0,0
4900301001,46.1620063832942,0.0,21.749278347556384,0.2,0,0,0
4900401001,18.597081213079534,1.3,30.218503289060852,0.0,0,0,0
4900501001,21.556155374718088,0.4,37.89002115143961,0.0,0,0,0
4900601001,4.64881908407908,13.8,13.014205022383623,0.4,0,0,0
4900701001,6.4127067190696705,11.4,14.960056857597161,0.4,0,0,0
4900801001,28.692276172922494,0.2,39.3379607986106,0.0,0,0,0
4900901001,5.954466457125214,13.299999999999999,13.164427893538825,0.7,0,0,0
4901001001,2.718187555205669,14.499999999999998,7.167733272125026,0.4,0,0,0
4901101001,5.184351065509812,2.4,32.995146851678285,0.0,0,0,0
4901201001,31.066200857589607,0.0,29.73816114586755,0.1,0,0,0
4901301001,12.139478886347915,6.1,22.941927299150105,0.4,0,0,0
4901401001,9.318832246480275,5.9,23.25108289806049,0.1,0,0,0
4901501001,20.22824968589871,1.4000000000000001,32.98678177493799,0.0,0,0,0
4901601001,14.53363080254433,5.9,20.784626619591698,0.2,0,0,0
4901701001,55.395793842142645,0.0,6.158241278761446,0.8999999999999999,0,0,0
4901801001,24.561831677336624,0.4,29.4064338694047,0.1,0,0,0
4901901001,0.0,3.4,37.44888816540942,0.0,2,0,2
4902001001,22.551968602433433,1.3,29.89900314957883,0.1,0,0,0
4902101001,2.0753670036881897,2.8000000000000003,37.65378351064083,0.0,0,0,0
4902101002,0.529118306151771,3.2,38.95443986910727,0.0,0,0,0
4902101003,0.776058988681722,3.2,39.00285366531759,0.0,0,0,0
4902101004,0.8258315477742253,3.3,39.51059944384818,0.0,0,0,0
4902101005,1.4699596581066898,3.1,39.629111952596254,0.0,0,0,0
4902101006,0.9102773767687641,3.2,39.148426126431254,0.0,0,0,0
4902101007,0.7151919747443255,3.2,38.688912281177345,0.0,0,0,0
4902102001,0.3701508768057136,3.2,39.080395014074476,0.0,0,0,0
4902102002,0.631060207952505,3.4,38.43563486104898,0.0,0,0,0
4902102003,0.0,3.2,38.9689010969116,0.0,2,0,2
4902102004,1.8442356936748567,3.0,39.61366883022884,0.0,0,0,0
4902102005,2.2490555819212315,3.4000000000000004,40.66713737440448,0.0,0,0,0
4902102006,2.82434582992231,3.4000000000000004,41.62932954090195,0.0,0,0,0
4902103001,0.16773960927892365,3.2,38.96276960619479,0.0,0,0,0
4902103002,0.36406671130367163,3.2,38.62605594616832,0.0,0,0,0
4902201001,10.304482607143665,6.300000000000001,15.450322518596193,0.2,0,0,0
4902301001,25.66793926081555,0.30000000000000004,32.6016904859931,0.0,0,0,0
4902401001,12.712664707715865,2.1,13.076517299473513,0.8,0,0,0
4902501001,4.142945054081714,2.4,26.500117343816434,0.1,0,0,0
4902601001,7.040931215779738,2.1,24.925943024035895,0.1,0,0,0
4902701001,29.781041281929085,0.1,27.059524276566105,0.1,0,0,0
4902801001,17.07440607655054,1.2000000000000002,31.630323050093185,0.0,0,0,0
4902901001,9.461101461183155,2.2,25.005761704222312,0.1,0,0,0
4903001001,17.603973715408795,2.1,25.311958541006078,0.2,0,0,0
4903101001,7.367047761954263,5.2,23.433866403369606,0.1,0,0,0
4903201001,33.94432597262635,0.0,16.140640096167196,0.30000000000000004,0,0,0
4903301001,28.193918911343776,0.1,23.68683380506739,0.2,0,0,0
4903401001,0.0,3.0,10.045967762317732,1.5,2,0,2
4903501001,17.655382490039855,1.2000000000000002,33.32080571099842,0.0,0,0,0
4903601001,14.722020752554494,4.8,0.0,1.3,0,2,2
4903701001,36.037745244508116,0.0,46.737314820010994,0.0,0,0,0
4903801001,6.559815246181629,9.9,15.928857912299145,0.1,0,0,0
4903901001,4.146795644000474,14.0,11.115684261359107,0.4,0,0,0
4904001001,7.743678728910449,1.6,14.752314504360907,1.2,0,0,0
4904101001,0.0,3.2,43.286544375520315,0.0,2,0,2
4904201001,14.17983909887953,4.8,28.043453389968477,0.1,0,0,0
4904301001,16.486971987221917,1.4000000000000001,45.065335690904845,0.0,0,0,0
4904401001,4.09554876806131,13.799999999999999,12.2253269581012,0.4,0,0,0
4904601001,12.66804462177334,1.4,47.02114061360224,0.0,0,0,0
4904701001,10.579973120137675,5.9,19.35511022382393,0.2,0,0,0
4904801001,53.233673101372354,0.0,7.37975362937745,0.8,0,0,0
4905001001,54.03731511567853,0.0,12.257972295881537,0.7,0,0,0
4905201001,16.49686152625727,1.9000000000000001,35.78240438486753,0.0,0,0,0
4905301001,0.0,15.0,10.082312631732792,0.4,3,0,3
4905401001,0.0,6.4,21.967409172667722,0.1,1,0,1
4905501001,21.722784850121368,0.4,40.61299816958278,0.0,0,0,0
4905601001,4.911440403869991,14.399999999999999,8.001922819942932,0.4,0,0,0
4905701001,29.935814543421728,0.1,30.35253409077022,0.0,0,0,0
4905801001,0.0,6.200000000000001,28.631913166411056,0.30000000000000004,1,0,1
4905901001,5.674174877690644,6.1,24.978825506017806,0.2,0,0,0
4906101001,3.9927172339066117,14.399999999999999,9.135849151519166,0.3,0,0,0
4906201001,45.273415785499225,0.0,15.435706260076667,0.30000000000000004,0,0,0
4906301001,10.76452699405953,1.4,16.592241606690504,0.30000000000000004,0,0,0
4906401001,35.920944720965366,0.0,34.48197451363075,0.0,0,0,0
4906501001,50.19692574188889,0.0,50.114998677957786,0.0,0,0,0
4906601001,27.66661634754031,0.1,11.984433178688459,0.7,0,0,0
4906701001,39.0838576709741,0.0,8.325802896253547,0.5,0,0,0
4906801001,23.104781423848003,0.4,0.0,1.4000000000000001,0,2,2
4906901001,58.751599095968466,0.0,10.842365811828763,0.6000000000000001,0,0,0
4907101001,30.34387711580969,0.0,16.665553580430977,0.30000000000000004,0,0,0
4907501001,11.804452457022066,2.3,40.23950742645835,0.0,0,0,0
4907601001,0.0,10.5,14.436325139348249,0.4,2,0,2
4907701001,20.40355338536429,4.3,29.11294990243057,0.1,0,0,0
4907801001,13.215781230851798,1.6,20.577235352134693,0.2,0,0,0
4907901001,21.5195620060588,0.4,29.853553060638976,0.1,0,0,0
4908001001,8.184029779030478,1.9,17.7729623422826,0.9,0,0,0
4908101001,11.179862692100299,1.9,20.21995985025004,0.7000000000000001,0,0,0
4908102001,10.205391663235979,5.2,18.8005335053891,1.0,0,0,0
4908201001,4.5151853450137365,3.1,47.43518057664305,0.0,0,0,0
4908301001,11.740831191206395,5.5,20.66278300071996,0.2,0,0,0
4908401001,8.129625744925537,6.1,22.770622324887874,0.2,0,0,0
4908501001,47.17478803680265,0.0,18.03290961739643,0.30000000000000004,0,0,0
4908601001,6.655956002335317,6.4,15.405583068860903,0.2,0,0,0
4908701001,30.699361213570096,0.0,10.756178398272931,0.7,0,0,0
4908801001,27.17605278378776,0.1,25.652359431704003,0.1,0,0,0
4909001001,8.741456455455985,9.799999999999999,15.465461894852568,0.2,0,0,0
4909101001,0.0,2.8000000000000003,24.899130455019133,0.2,2,0,2
4909201001,20.63889585825155,1.1,30.590035000940986,0.0,0,0,0
4909301001,15.745343937378054,1.7000000000000002,18.097979775230698,0.4,0,0,0
4909401001,67.57413115794402,0.0,24.392245598688874,0.2,0,0,0
4909501001,4.146864955241376,14.0,9.086206058764478,0.4,0,0,0
4909601001,9.23919303813882,5.800000000000001,16.902504198529947,0.2,0,0,0
4909701001,35.72017749411822,0.0,25.500679244778688,0.2,0,0,0
4909801001,21.25072959819223,0.4,6.9032823732566,0.7,0,0,0
4909901001,20.23769508625804,0.6000000000000001,7.780111325727138,0.7,0,0,0
4910001001,60.66887891343761,0.0,24.712616734432896,0.2,0,0,0
4910101001,25.462369999762664,0.1,26.979540440057846,0.1,0,0,0
4910201001,6.855167338056198,5.800000000000001,27.462996712145763,0.6000000000000001,0,0,0
4910301001,8.126096369320983,13.5,13.030084714308446,0.4,0,0,0
4910401001,49.459950330890045,0.0,13.817250669544876,0.9,0,0,0
4910501001,13.531894668855873,2.4,36.697602978407254,0.0,0,0,0
4910701001,14.056101499213849,5.4,24.533717133387604,0.2,0,0,0
4910801001,0.0,6.800000000000001,25.689620205624106,0.30000000000000004,2,0,2
4910901001,7.701388770022917,2.2,36.56065963478007,0.0,0,0,0
4911001001,60.28798854472761,0.0,0.0,1.7000000000000002,0,2,2
4911101001,10.487186217582456,5.2,4.885109956857448,0.8,0,0,0
4911201001,46.42767341503732,0.0,14.323922605384826,0.6000000000000001,0,0,0
4911301001,1.181515277180548,3.8000000000000003,42.05052171364107,0.0,0,0,0
4911401001,7.262844606612511,5.700000000000001,17.14292572496545,0.2,0,0,0
4911501001,7.273680566949947,4.2,30.659792710463975,0.0,0,0,0
4911601001,28.591622945874736,0.1,17.537818686030082,0.2,0,0,0
4911701001,16.292418705010153,1.1,26.06536751816045,0.1,0,0,0
4911801001,5.597621981480671,2.3,29.889191178209945,0.1,0,0,0
4911901001,6.983062296619531,13.700000000000001,9.799317809583233,0.5,0,0,0
4912001001,35.69291464393211,0.0,25.052893343883525,0.30000000000000004,0,0,0
4912101001,48.737805349264704,0.0,12.087688987615378,0.6000000000000001,0,0,0
4912201001,4.0117825077923355,14.999999999999998,5.529650701018928,0.5,0,0,0
4912301001,0.0,6.7,14.722020752554494,0.5,2,0,2
4912401001,18.00703845130803,4.3,22.05777094612375,0.2,0,0,0
4912501001,6.338265599198842,13.899999999999999,10.844458901970679,0.4,0,0,0
4912601001,24.176461937711334,0.4,35.84210450912221,0.0,0,0,0
4912701001,0.0,15.1,8.146581435327073,0.4,1,0,1
4912701002,1.9142662497168206,14.399999999999999,8.889493618913678,0.4,0,0,0
4912801001,11.190084648868051,2.0,37.35119866927413,0.0,0,0,0
4912901001,0.0,2.4000000000000004,12.280301990083563,0.4,2,0,2
4913001001,18.22004846932332,1.0,21.924344453724768,0.2,0,0,0
4913101001,23.687612996922535,0.2,21.22365892244453,0.1,0,0,0
4913201001,7.621320093951153,13.700000000000001,12.192914406432507,0.4,0,0,0
4913301001,7.338551422587709,1.8,17.561950654091625,0.30000000000000004,0,0,0
4913401001,40.191821329780204,0.0,21.113359595821816,0.30000000000000004,0,0,0
4913501001,11.450009171568764,4.7,11.469156769887801,0.5,0,0,0
4913601001,34.65896384096612,0.0,36.59425980364522,0.0,0,0,0
4913701001,12.728513856605359,1.9,26.67933583570051,0.1,0,0,0
4913801001,15.31740806782415,0.8,8.717726631645125,0.7,0,0,0
4913901001,37.99085421845111,0.0,12.448807037537604,0.5,0,0,0
4914101001,6.265881860990333,6.1000000000000005,21.568862197400843,0.2,0,0,0
4914201001,7.541409843592657,5.9,9.563418775105646,0.5,0,0,0
4914301001,56.415155458176756,0.0,0.0,1.6,0,10,10
4914501001,63.779716715553256,0.0,8.011398955562195,0.7,0,0,0
4914601001,13.869997701943557,5.4,13.869997701943557,0.5,0,0,0
4914701001,2.197422471283087,6.300000000000001,7.635073662621686,0.4,0,0,0
4914801001,6.693437947977815,12.600000000000001,14.797433931351879,0.4,0,0,0
4914901001,14.451667912864405,4.6,28.732817865911667,0.1,0,0,0
4915001001,39.83850592894183,0.0,20.449695427030264,0.4,0,0,0
4915101001,6.733372045965764,13.799999999999999,12.112282400198934,0.3,0,0,0
4915201001,11.879611873478662,5.300000000000001,17.595467036018185,0.2,0,0,0
4915301001,5.502391172667927,5.800000000000001,14.547735960761008,0.5,0,0,0
4915401001,58.622766851458806,0.0,32.44110780832574,0.0,0,0,0
4915501001,6.758085171194589,6.000000000000001,17.28391170566339,0.30000000000000004,0,0,0
4915601001,11.459438387130588,1.1,19.223848091246715,0.1,0,0,0
4915701001,22.604854975068722,0.30000000000000004,12.902856820139379,0.5,0,0,0
4915801001,12.136341064498023,5.7,19.285959170433834,0.2,0,0,0
4915901001,9.431100967474832,3.0,39.12918834799834,0.0,0,0,0
4916001001,17.03858922268535,5.2,25.94780163361302,0.2,0,0,0
4916201001,48.259588149710694,0.0,26.25780424377878,0.2,0,0,0
4916301001,10.595961991388585,5.300000000000001,15.887494905556622,0.2,0,0,0
4916401001,12.045620198575024,1.3,11.860562230578715,0.5,0,0,0
4916501001,15.1816802179349,1.2000000000000002,52.45347066173821,0.0,0,0,0
4916601001,60.320534451505786,0.0,0.0,1.6,0,2,2
4916701001,18.127661029996055,0.9,17.460316335147247,0.30000000000000004,0,0,0
4916801001,22.112028589867034,0.8,45.76289706486463,0.0,0,0,0
4916901001,17.19533578483589,1.2000000000000002,50.58875923871245,0.0,0,0,0
4917001001,14.634287579523171,1.5000000000000002,32.70055301852933,0.0,0,0,0
4917101001,12.13137768673376,1.4000000000000001,31.51471584580765,0.0,0,0,0
4917201001,39.39602768207513,0.0,13.367730421905089,0.6000000000000001,0,0,0
4917301001,52.28006058735572,0.0,24.237402786918377,0.2,0,0,0
4917401001,60.048066996239065,0.0,14.659723088919234,0.5,0,0,0
4917501001,9.935478173993399,1.9,42.38581811064701,0.0,0,0,0
4917601001,35.40352691263339,0.0,0.0,1.5,0,2,2
4917701001,42.77033183100938,0.0,19.60292213238871,0.4,0,0,0
4917801001,0.0,17.2,4.9396729564141575,0.7,2,0,2
4917901001,52.08950303743709,0.0,6.050231919643226,0.7,0,0,0
4918001001,38.0513206171345,0.0,44.87435483393554,0.0,0,0,0
4918101001,46.494134300447634,0.0,10.458506174151278,0.5,0,0,0
4918301001,41.75348221457214,0.0,46.235953290782824,0.0,0,0,0
4918401001,28.910108714186862,0.1,14.340362032521293,0.5,0,0,0
4918501001,5.111213083464895,2.1,38.54396736896155,0.0,0,0,0
4918601001,0.0,6.6,18.696532907370226,0.30000000000000004,2,0,2
4918701001,0.0,3.5999999999999996,45.251110588563996,0.0,2,0,2
4918801001,5.597131191064643,2.3,44.20759898902154,0.0,0,0,0
4918901001,42.29507923320083,0.0,16.242047688823465,0.30000000000000004,0,0,0
4919001001,18.271143822443012,0.9,37.25561229697029,0.0,0,0,0
4919101001,14.24101984715467,5.5,18.98242351802766,0.2,0,0,0
4919201001,9.965156094627012,2.6,47.68985352303219,0.0,0,0,0
4919301001,33.8484673969718,0.0,23.858612610084464,0.2,0,0,0
4919401001,9.017207734454672,5.4,8.600780433800622,0.5,0,0,0
4919701001,5.296206135879482,5.800000000000001,20.077762196528166,0.2,0,0,0
4919901001,4.193414044976083,3.1,35.7298803311914,0.0,0,0,0
4920001001,5.510880662931359,2.4,34.09631674056343,0.0,0,0,0
4920101001,24.441240744785098,0.6000000000000001,21.366777207471834,0.2,0,0,0
4920201001,8.490016044497201,5.2,8.46075209852547,0.6000000000000001,0,0,0
4920301001,14.577929571392383,1.8,37.72937565792959,0.0,0,0,0
4920401001,20.36714970623557,0.9,19.203671009852723,0.2,0,0,0
4920501001,20.064030701651028,0.8,25.391294646943777,0.2,0,0,0
4920601001,26.4394443815596,0.5,30.841751951720493,0.0,0,0,0
4920701001,0.0,2.8000000000000003,30.462508110018685,0.0,2,0,2
4920801001,39.54050243750131,0.0,6.606367173773845,0.6000000000000001,0,0,0
4920901001,47.54286922851221,0.0,15.830644726854537,0.30000000000000004,0,0,0
4921001001,10.672462060662692,6.3,15.23376964395367,0.2,0,0,0
4921401001,20.464985608843673,0.6000000000000001,7.948163168951297,0.5,0,0,0
4921601001,14.829725357475672,1.2,42.19857778778659,0.0,0,0,0
4921901001,7.628958126936184,5.1000000000000005,7.628958126936184,0.4,0,0,0
4921901002,7.9603911020049996,4.8,7.9603911020049996,0.4,0,0,0
4921901003,7.743695133198799,4.5,7.743695133198799,0.4,0,0,0
4921902001,8.121707818097427,5.4,8.121707818097427,0.4,0,0,0
4921902002,8.035564836100537,5.6000000000000005,8.277414371327733,0.4,0,0,0
4921902003,0.0,6.5,9.827454271146136,0.4,2,0,2
4921902004,8.4163320982968,5.2,8.573128497758669,0.4,0,0,0
4921903001,0.0,5.0,0.0,1.2,6,2,8
4922001001,7.323673761917571,2.9000000000000004,40.94692500771706,0.0,0,0,0
4922101001,29.892553739175654,0.1,25.713262913165163,0.1,0,0,0
4922201001,11.401235403764685,11.1,13.6472109588087,0.4,0,0,0
4922301001,58.89282178560377,0.0,25.98300104042248,0.2,0,0,0
4922401001,45.07157314924869,0.0,15.824251005478883,0.30000000000000004,0,0,0
4922501001,31.208905908114566,0.0,28.19445110801498,0.1,0,0,0
4922601001,7.50247170028096,1.6,18.455418721123316,0.8,0,0,0
4922701001,2.5140027445834856,24.9,3.1777956170707613,0.7,0,0,0
4922801001,6.122366613698637,5.8,6.122366613698637,0.4,0,0,0
4922901001,8.386804296288716,2.8,47.89952843152208,0.0,0,0,0
4923001001,4.908107448860044,2.2,9.891172462125546,1.7,0,0,0
4923101001,38.34299064084,0.0,19.069695947307114,0.30000000000000004,0,0,0
4923201001,10.218748773152816,1.8000000000000003,52.17322001930582,0.0,0,0,0
4923301001,24.84283397697024,0.30000000000000004,9.625047788171674,0.7,0,0,0
4923401001,13.967154717739517,5.8,14.366259824431294,0.4,0,0,0
4923501001,16.84238497004351,0.6000000000000001,24.692221524138237,0.1,0,0,0
4923601001,5.193198807747144,2.2,41.17763065783817,0.0,0,0,0
4923701001,16.63297276214953,4.3,5.206106351172149,0.6000000000000001,0,0,0
4923801001,6.153040570561968,2.7,41.637312108590585,0.0,0,0,0
4923901001,8.133380637274707,1.6,8.133380637274707,0.5,0,0,0
4924001001,23.750747161512166,0.2,17.218950338927336,0.2,0,0,0
4924101001,4.701302243442585,3.9000000000000004,13.748637818640205,1.3,0,0,0
4924201001,8.527960041823436,2.0,37.27148213441641,0.0,0,0,0
4924301001,19.081224586350817,1.4000000000000001,35.95433591306901,0.0,0,0,0
4924401001,21.081870708498723,0.8,31.386559815409434,0.0,0,0,0
4924501001,4.810605283234141,13.799999999999999,13.260854823391222,0.4,0,0,0
4924601001,9.149201227970371,4.5,28.568956498752,0.1,0,0,0
4924701001,16.343359934359825,4.3,14.754579005949125,0.5,0,0,0
4924801001,9.498323576861125,1.7000000000000002,49.592547840473614,0.0,0,0,0
4924901001,6.853984883806559,1.4,17.623395331516196,0.1,0,0,0
4925001001,23.229969342185626,0.9,41.49026244483592,0.0,0,0,0
4925101001,8.707955941935476,5.9,19.54320554544205,0.2,0,0,0
4925201001,21.4327839994769,1.0,50.30645639702225,0.0,0,0,0
4925501001,10.770732263876457,2.1,23.61899226440639,0.6000000000000001,0,0,0
4925601001,9.638974829715215,2.0,29.89837585306989,0.1,0,0,0
4925701001,3.400481443077089,3.4,39.47027862296965,0.0,0,0,0
4925801001,5.584438803943519,5.800000000000001,18.851676335030344,0.1,0,0,0
4925901001,22.760421096109585,0.7000000000000001,16.27542563994963,0.2,0,0,0
4926001001,15.630051799552716,1.4000000000000001,48.257102050641095,0.0,0,0,0
4926101001,3.4498808763337654,14.799999999999999,6.032723177987945,0.4,0,0,0
4926201001,47.17149495359214,0.0,14.28312624503552,0.9,0,0,0
4926301001,20.168159168636382,1.2000000000000002,49.62641331341415,0.0,0,0,0
4926401001,41.21288051793951,0.0,42.94598358148654,0.0,0,0,0
4926501001,28.06569634655765,0.1,21.22319167470796,0.1,0,0,0
4926601001,18.366781101074526,0.9,39.84872897634257,0.0,0,0,0
