CUSEC_origen;centro_id;CUSEC_servicio;distancia
4927505004;415;4927502015;3336,558
4927505004;257;4927503002;3362,116
4927505004;995;4927503002;3362,116
4927505004;1436;4927504001;2305,124
4927505004;662;4927504003;2585,370
4927505004;422;4927505001;1768,696
4927505004;668;4927505005;1708,409
4927505004;717;4927505005;1708,409
4927505004;378;4927505006;3217,555
4927505004;1109;4900701001;12902,780
4927505004;331;4912201001;6720,944
4927505004;92;4912501001;12798,689
4927505004;1121;4912501001;12798,689
4927505004;1111;4912701001;9193,816
4927505004;1258;4912701002;9498,237
4927505004;416;4926101001;8267,225
4927505004;954;4926101001;8267,225
4927505004;355;4903601001;23884,327
4927505004;1463;4905401001;22535,345
4927505004;1372;4909001001;17154,587
4927505004;475;4913501001;19528,052
4927505004;157;4921902003;22866,807
4927505004;740;4921902003;22866,807
4927505005;262;4927501005;647,829
4927505005;443;4927501010;251,171
4927505005;1436;4927504001;787,356
4927505005;422;4927505001;574,440
4927505005;668;4927505005;0,000
4927505005;717;4927505005;0,000
4927505005;379;4927501015;1039,292
4927505005;137;4927502002;1025,516
4927505005;1271;4927502002;1025,516
4927505005;1147;4927502005;1086,566
4927505005;670;4927502007;1399,500
4927505005;1476;4927502010;1639,332
4927505005;415;4927502015;1740,165
4927505005;257;4927503002;1873,930
4927505005;995;4927503002;1873,930
4927505005;662;4927504003;1101,383
4927505005;378;4927505006;2828,732
4927505005;1509;4927505009;1284,771
4927505005;1109;4900701001;13747,843
4927505005;331;4912201001;6807,134
4927505005;92;4912501001;11107,002
4927505005;1121;4912501001;11107,002
4927505005;1111;4912701001;7615,094
4927505005;1258;4912701002;8099,162
4927505005;416;4926101001;6770,200
4927505005;954;4926101001;6770,200
4927505005;355;4903601001;25577,916
4927505005;1463;4905401001;21194,694
4927505005;1367;4905801001;28816,424
4927505005;1372;4909001001;15450,363
4927505005;475;4913501001;20930,090
4927505005;157;4921902003;21572,547
4927505005;740;4921902003;21572,547
4927505006;378;4927505006;0,000
4927505006;331;4912201001;4011,783
4927505006;262;4927501005;2628,244
4927505006;443;4927501010;2696,282
4927505006;379;4927501015;1904,319
4927505006;137;4927502002;3362,363
4927505006;1271;4927502002;3362,363
4927505006;1147;4927502005;2502,697
4927505006;670;4927502007;2003,042
4927505006;1476;4927502010;2180,680
4927505006;415;4927502015;2593,539
4927505006;257;4927503002;4341,827
4927505006;995;4927503002;4341,827
4927505006;1436;4927504001;3483,646
4927505006;662;4927504003;3746,177
4927505006;422;4927505001;3399,729
4927505006;668;4927505005;2828,732
4927505006;717;4927505005;2828,732
4927505006;1509;4927505009;2342,407
4927505006;92;4912501001;11207,970
4927505006;1121;4912501001;11207,970
4927505006;1111;4912701001;9291,654
4927505006;1258;4912701002;10202,542
4927505006;416;4926101001;5951,094
4927505006;954;4926101001;5951,094
4927505006;1109;4900701001;16118,366
4927505006;355;4903601001;25925,807
4927505006;1463;4905401001;23218,899
4927505006;1372;4909001001;16070,691
4927505006;475;4913501001;22483,171
4927505006;353;4921901002;28103,235
4927505006;391;4921901002;28103,235
4927505006;157;4921902003;19920,710
4927505006;740;4921902003;19920,710
4927505007;443;4927501010;669,008
4927505007;422;4927505001;804,931
4927505007;668;4927505005;479,513
4927505007;717;4927505005;479,513
4927505007;1509;4927505009;845,463
4927505007;262;4927501005;1059,368
4927505007;379;4927501015;1187,955
4927505007;137;4927502002;1502,752
4927505007;1271;4927502002;1502,752
4927505007;1147;4927502005;1467,918
4927505007;670;4927502007;1661,491
4927505007;1476;4927502010;1949,324
4927505007;415;4927502015;2120,945
4927505007;257;4927503002;2309,184
4927505007;995;4927503002;2309,184
4927505007;1436;4927504001;1208,586
4927505007;662;4927504003;1520,715
4927505007;378;4927505006;2735,051
4927505007;1109;4900701001;13590,642
4927505007;331;4912201001;6635,882
4927505007;92;4912501001;11555,004
4927505007;1121;4912501001;11555,004
4927505007;1111;4912701001;8084,574
4927505007;1258;4912701002;8533,959
4927505007;416;4926101001;7118,344
4927505007;954;4926101001;7118,344
4927505007;355;4903601001;25127,867
4927505007;1463;4905401001;21623,017
4927505007;1367;4905801001;29247,633
4927505007;1372;4909001001;15924,790
4927505007;475;4913501001;20601,081
4927505007;157;4921902003;21851,689
4927505007;740;4921902003;21851,689
4927505008;262;4927501005;818,872
4927505008;443;4927501010;492,815
4927505008;379;4927501015;841,195
4927505008;422;4927505001;965,599
4927505008;668;4927505005;442,269
4927505008;717;4927505005;442,269
4927505008;1509;4927505009;903,973
4927505008;137;4927502002;1403,401
4927505008;1271;4927502002;1403,401
4927505008;1147;4927502005;1184,376
4927505008;670;4927502007;1325,096
4927505008;1476;4927502010;1623,272
4927505008;415;4927502015;1825,206
4927505008;257;4927503002;2301,826
4927505008;995;4927503002;2301,826
4927505008;1436;4927504001;1226,875
4927505008;662;4927504003;1539,400
4927505008;378;4927505006;2455,378
4927505008;1109;4900701001;13932,978
4927505008;331;4912201001;6402,941
4927505008;92;4912501001;11298,822
4927505008;1121;4912501001;11298,822
4927505008;1111;4912701001;7994,010
4927505008;1258;4912701002;8520,079
4927505008;416;4926101001;6793,721
4927505008;954;4926101001;6793,721
4927505008;355;4903601001;25387,151
4927505008;1463;4905401001;21618,046
4927505008;1367;4905801001;29237,718
4927505008;1372;4909001001;15723,655
4927505008;475;4913501001;20936,245
4927505008;353;4921901002;29903,824
4927505008;391;4921901002;29903,824
4927505008;157;4921902003;21508,475
4927505008;740;4921902003;21508,475
4927505009;1509;4927505009;0,000
4927505009;262;4927501005;1708,413
4927505009;443;4927501010;1394,718
4927505009;379;4927501015;1458,454
4927505009;137;4927502002;2297,529
4927505009;1271;4927502002;2297,529
4927505009;1147;4927502005;2021,176
4927505009;670;4927502007;2001,512
4927505009;1476;4927502010;2333,789
4927505009;415;4927502015;2618,085
4927505009;257;4927503002;3149,641
4927505009;995;4927503002;3149,641
4927505009;1436;4927504001;2050,387
4927505009;662;4927504003;2363,942
4927505009;422;4927505001;1635,683
4927505009;668;4927505005;1284,771
4927505009;717;4927505005;1284,771
4927505009;378;4927505006;2342,407
4927505009;1109;4900701001;13781,084
4927505009;331;4912201001;6029,022
4927505009;92;4912501001;12116,522
4927505009;1121;4912501001;12116,522
4927505009;1111;4912701001;8892,155
4927505009;1258;4912701002;9376,231
4927505009;416;4926101001;7429,018
4927505009;954;4926101001;7429,018
4927505009;355;4903601001;24591,214
4927505009;1463;4905401001;22467,332
4927505009;1372;4909001001;16601,808
4927505009;475;4913501001;20422,158
4927505009;157;4921902003;21965,532
4927505009;740;4921902003;21965,532
2408907009;1439;2408907003;940,262
2408907009;1459;2408907003;940,262
2408907009;1505;2408907006;719,972
2408907009;1350;2408907013;880,948
2408907009;710;2408903003;2963,658
2408907009;1347;2408903003;2963,658
2408907009;271;2408903008;2238,876
2408907009;979;2408903008;2238,876
2408907009;601;2408903019;1292,601
2408907009;1273;2408903020;2550,757
2408907009;428;2408904001;1248,809
2408907009;1004;2408904001;1248,809
2408907009;849;2408904013;1708,043
2408907009;672;2408904015;2423,532
2408907009;959;2408905001;1265,757
2408907009;593;2408905007;1593,986
2408907009;1511;2408906001;1000,801
2408907009;150;2408909001;2923,130
2408907009;1493;2408909001;2923,130
2408907009;292;2408909002;3999,307
2408907009;373;2408910006;2376,043
2408907009;726;2414201002;3528,191
2408907009;112;2414202001;1624,674
2408907009;1533;2414202008;2689,918
2408907009;736;2422201003;3887,180
2408907009;1249;2422201005;4308,900
2408907009;993;2422202002;3765,156
2408907009;383;2422202004;3667,599
2408907009;139;2408906006;1807,534
2408907009;700;2408908002;4151,411
2408907009;1005;2408908002;4151,411
2408907009;359;2408906017;2509,922
2408907009;389;2408906017;2509,922
2408907009;1298;2410501001;8979,247
2408907009;1540;2422201006;5011,691
2408907009;1007;2416301001;8328,043
2408907009;630;2417501001;8994,393
2408907009;293;2416201001;7076,438
2408907009;332;2403901001;23412,074
2408907009;423;2403901001;23412,074
2408907009;1260;2403901002;19836,379
2408907009;1495;2409401001;20340,088
2408907009;1475;2409801001;28271,754
2408907009;642;2413401003;22476,128
2408907009;981;2413401003;22476,128
2408907009;596;2415701002;29660,240
2408907009;291;2415901001;24312,469
2408907009;288;2417301001;25390,225
2408907009;1370;2417401001;29291,964
2408907009;611;2418001001;29716,111
2408907009;624;2418701001;21464,127
2408907009;457;2420501001;17820,375
2408907009;848;2420501001;17820,375
2408907009;614;2421201001;28811,157
2408907009;450;2419301001;28825,866
2408907009;1373;2408201001;28871,802
2408907009;625;2406101001;15393,457
2408907009;946;2406101001;15393,457
2416301001;1007;2416301001;0,000
2416301001;710;2408903003;6089,199
2416301001;1347;2408903003;6089,199
2416301001;271;2408903008;7292,711
2416301001;979;2408903008;7292,711
2416301001;601;2408903019;7160,490
2416301001;1273;2408903020;7946,401
2416301001;428;2408904001;9035,054
2416301001;1004;2408904001;9035,054
2416301001;849;2408904013;9293,686
2416301001;672;2408904015;8980,764
2416301001;959;2408905001;9401,325
2416301001;593;2408905007;9748,344
2416301001;1511;2408906001;9328,655
2416301001;1439;2408907003;8671,211
2416301001;1459;2408907003;8671,211
2416301001;1505;2408907006;7621,468
2416301001;1350;2408907013;7447,306
2416301001;150;2408909001;9261,014
2416301001;1493;2408909001;9261,014
2416301001;292;2408909002;11872,589
2416301001;373;2408910006;10041,719
2416301001;726;2414201002;5105,489
2416301001;112;2414202001;7728,959
2416301001;1533;2414202008;7658,273
2416301001;736;2422201003;7764,217
2416301001;1249;2422201005;8182,777
2416301001;1540;2422201006;8497,934
2416301001;993;2422202002;10634,295
2416301001;383;2422202004;9612,773
2416301001;625;2406101001;7870,981
2416301001;946;2406101001;7870,981
2416301001;139;2408906006;10094,138
2416301001;700;2408908002;12467,030
2416301001;1005;2408908002;12467,030
2416301001;293;2416201001;12799,301
2416301001;359;2408906017;10837,607
2416301001;389;2408906017;10837,607
2416301001;332;2403901001;18771,477
2416301001;423;2403901001;18771,477
2416301001;1260;2403901002;16129,248
2416301001;1495;2409401001;28502,688
2416301001;1475;2409801001;24557,031
2416301001;1298;2410501001;16044,708
2416301001;344;2411401001;25860,097
2416301001;715;2411401002;27732,192
2416301001;642;2413401003;16254,232
2416301001;981;2413401003;16254,232
2416301001;291;2415901001;23575,223
2416301001;367;2416701001;23045,808
2416301001;288;2417301001;22139,307
2416301001;624;2418701001;26779,906
2416301001;457;2420501001;17663,291
2416301001;848;2420501001;17663,291
2416301001;450;2419301001;27671,422
2416301001;1373;2408201001;28263,715
2416301001;630;2417501001;15403,374
2416301004;710;2408903003;3234,567
2416301004;1347;2408903003;3234,567
2416301004;271;2408903008;4431,279
2416301004;979;2408903008;4431,279
2416301004;601;2408903019;4334,547
2416301004;1505;2408907006;4833,258
2416301004;1350;2408907013;4677,910
2416301004;726;2414201002;2759,137
2416301004;1007;2416301001;2867,611
2416301004;1273;2408903020;5104,398
2416301004;428;2408904001;6182,774
2416301004;1004;2408904001;6182,774
2416301004;849;2408904013;6430,077
2416301004;672;2408904015;6122,444
2416301004;959;2408905001;6567,595
2416301004;593;2408905007;6911,820
2416301004;1511;2408906001;6548,382
2416301004;1439;2408907003;6000,974
2416301004;1459;2408907003;6000,974
2416301004;150;2408909001;6922,650
2416301004;1493;2408909001;6922,650
2416301004;292;2408909002;9285,649
2416301004;373;2408910006;7175,267
2416301004;1298;2410501001;13781,226
2416301004;112;2414202001;5196,928
2416301004;1533;2414202008;5386,946
2416301004;736;2422201003;5069,050
2416301004;1249;2422201005;5539,464
2416301004;1540;2422201006;5962,691
2416301004;993;2422202002;7791,831
2416301004;383;2422202004;6812,385
2416301004;625;2406101001;10018,812
2416301004;946;2406101001;10018,812
2416301004;139;2408906006;7278,962
2416301004;700;2408908002;9701,888
2416301004;1005;2408908002;9701,888
2416301004;630;2417501001;12683,142
2416301004;293;2416201001;10859,734
2416301004;359;2408906017;8054,176
2416301004;389;2408906017;8054,176
2416301004;332;2403901001;20571,424
2416301004;423;2403901001;20571,424
2416301004;1260;2403901002;17554,754
2416301004;1495;2409401001;25637,144
2416301004;1475;2409801001;25037,898
2416301004;344;2411401001;28044,349
2416301004;715;2411401002;29359,337
2416301004;642;2413401003;17766,964
2416301004;981;2413401003;17766,964
2416301004;291;2415901001;24080,179
2416301004;367;2416701001;25909,044
2416301004;288;2417301001;23497,743
2416301004;624;2418701001;25235,065
2416301004;457;2420501001;17854,086
2416301004;848;2420501001;17854,086
2416301004;450;2419301001;27209,338
2416301004;1373;2408201001;28778,127
2417901001;1146;2402101001;11396,551
2417901001;1475;2409801001;8271,428
2417901001;450;2419301001;6616,189
2417901001;678;2405601002;26925,921
2417901001;1006;2405601002;26925,921
2417901001;344;2411401001;24777,885
2417901001;715;2411401002;17926,677
2417901001;1145;2412101001;19541,700
2417901001;642;2413401003;19371,581
2417901001;981;2413401003;19371,581
2417901001;328;2413701001;21442,448
2417901001;1249;2422201005;29844,132
2417901001;1540;2422201006;29167,261
2417901001;1522;2490101001;25210,571
2417901001;625;2406101001;26644,082
2417901001;946;2406101001;26644,082
2419301001;450;2419301001;0,000
2419301001;1146;2402101001;13309,489
2419301001;1475;2409801001;8976,765
2419301001;678;2405601002;23248,946
2419301001;1006;2405601002;23248,946
2419301001;710;2408903003;26624,116
2419301001;1347;2408903003;26624,116
2419301001;271;2408903008;26710,007
2419301001;979;2408903008;26710,007
2419301001;601;2408903019;28017,710
2419301001;1273;2408903020;26275,663
2419301001;428;2408904001;27993,844
2419301001;1004;2408904001;27993,844
2419301001;849;2408904013;27666,344
2419301001;672;2408904015;26630,122
2419301001;959;2408905001;28460,778
2419301001;593;2408905007;28506,628
2419301001;1511;2408906001;29141,724
2419301001;1439;2408907003;29765,490
2419301001;1459;2408907003;29765,490
2419301001;1505;2408907006;28507,786
2419301001;1350;2408907013;28609,169
2419301001;373;2408910006;27604,885
2419301001;344;2411401001;26736,507
2419301001;715;2411401002;20925,818
2419301001;1145;2412101001;24727,679
2419301001;642;2413401003;18420,864
2419301001;981;2413401003;18420,864
2419301001;328;2413701001;19726,691
2419301001;726;2414201002;29174,691
2419301001;736;2422201003;24960,540
2419301001;1249;2422201005;24517,352
2419301001;1540;2422201006;23814,787
2419301001;993;2422202002;26267,981
2419301001;383;2422202004;25558,702
2419301001;1522;2490101001;29419,913
2419301001;1007;2416301001;27671,422
2419301001;625;2406101001;23935,412
2419301001;946;2406101001;23935,412
2419301001;139;2408906006;28968,137
2419301001;630;2417501001;24311,419
2419301001;359;2408906017;29672,527
2419301001;389;2408906017;29672,527
2401901001;453;2416901003;4930,855
2401901001;441;2402701001;13671,035
2401901001;289;2406401001;9618,121
2401901001;149;2407001001;6485,590
2401901001;1450;2407001001;6485,590
2401901001;131;2416901001;6746,815
2401901001;729;2416901001;6746,815
2401901001;1122;2416901002;6840,155
2401901001;427;2419601001;6007,941
2401901001;1123;2411001001;11825,367
2401901001;1299;2401401003;18555,615
2401901001;1549;2401401003;18555,615
2401901001;1376;2403001003;16744,606
2401901001;1130;2403801002;26687,828
2401901001;613;2408301001;25550,045
2401901001;267;2411501002;21123,481
2401901001;706;2411501003;21725,367
2401901001;947;2411501003;21725,367
2401901001;1360;2411501003;21725,367
2401901001;707;2411501004;21497,183
2401901001;268;2411501008;20622,215
2401901001;978;2411502001;20395,340
2401901001;465;2411502004;21130,370
2401901001;1480;2411502013;21517,693
2401901001;697;2411502014;20982,570
2401901001;987;2411502015;20922,484
2401901001;1430;2411503003;21338,304
2401901001;473;2411503004;21238,982
2401901001;612;2411504002;25923,944
2401901001;279;2411505004;19391,968
2401901001;663;2411505006;20532,946
2401901001;327;2417001001;27859,685
2401901001;454;2401401005;19255,655
