Provincia;CMuni;Periodo;Edad_media_de_la_población;Porcentaje_de_hogares_unipersonales;Porcentaje_de_población_española;Porcentaje_de_población_extranjera;Tamaño_medio_del_hogar
Zamora;49023;2022;54,400;45,300;96,400;3,600;2,000
Zamora;49023;2023;53,500;43,600;93,800;6,200;2,100
Zamora;49024;2021;55,100;37,700;97,100;2,900;2,100
Zamora;49024;2022;55,600;39,200;97,300;2,700;2,000
Zamora;49024;2023;55,300;38,300;92,700;7,300;2,100
Zamora;49025;2021;64,200;44,400;96,800;3,200;1,900
Zamora;49025;2022;62,300;51,100;96,700;3,300;1,900
Zamora;49025;2023;61,500;52,800;96,400;3,600;1,900
Zamora;49026;2021;59,000;39,200;96,000;4,000;2,000
Zamora;49026;2022;59,300;40,200;95,700;4,300;1,900
Zamora;49026;2023;59,500;40,800;95,400;4,600;1,900
Zamora;49027;2021;64,500;56,900;98,400;1,600;1,700
Zamora;49027;2022;63,100;54,300;95,900;4,100;1,700
Zamora;49027;2023;62,600;62,000;95,700;4,300;1,600
Zamora;49028;2021;60,900;46,400;98,100;1,900;1,900
Zamora;49028;2022;62,200;48,200;98,000;2,000;1,800
Zamora;49028;2023;62,500;45,300;98,000;2,000;1,900
Zamora;49029;2021;54,800;35,400;99,200;0,800;2,300
Zamora;49029;2022;54,800;38,700;99,200;0,800;2,200
Zamora;49029;2023;54,700;37,200;98,200;1,800;2,200
Zamora;49030;2021;56,200;37,200;100,000;0,000;2,000
Zamora;49030;2022;57,700;34,200;100,000;0,000;2,000
Zamora;49030;2023;58,700;30,800;100,000;0,000;2,000
Zamora;49031;2021;59,600;44,600;97,200;2,800;2,000
Zamora;49031;2022;59,400;47,200;100,000;0,000;2,000
Zamora;49031;2023;58,100;41,100;97,400;2,600;2,100
Zamora;49032;2021;62,200;50,600;98,300;1,700;1,800
Zamora;49032;2022;60,600;52,700;96,300;3,700;1,800
Zamora;49032;2023;60,000;52,100;95,500;4,500;1,800
Zamora;49033;2021;54,000;36,400;93,300;6,700;2,100
Zamora;49033;2022;54,200;37,900;93,700;6,300;2,100
Zamora;49033;2023;54,300;39,400;92,400;7,600;2,100
Zamora;49034;2021;57,300;42,300;97,600;2,400;2,000
Zamora;49034;2022;56,800;40,700;97,900;2,100;2,000
Zamora;49034;2023;57,000;40,900;97,600;2,400;2,000
Zamora;49035;2021;57,000;43,000;98,200;1,800;2,200
Zamora;49035;2022;58,400;39,400;98,500;1,500;2,200
Zamora;49035;2023;59,100;42,100;99,000;1,000;2,100
Zamora;49036;2021;60,400;44,500;98,400;1,600;1,900
Zamora;49036;2022;60,500;41,400;97,500;2,500;1,900
Zamora;49036;2023;61,300;44,400;97,500;2,500;1,900
Zamora;49037;2021;55,700;40,900;97,700;2,300;2,000
Zamora;49037;2022;54,100;38,200;95,200;4,800;2,100
Zamora;49037;2023;55,500;40,000;94,600;5,400;2,100
Zamora;49038;2021;57,800;62,300;94,800;5,200;1,600
Zamora;49038;2022;56,600;61,700;95,900;4,100;1,600
Zamora;49038;2023;55,800;62,300;93,300;6,700;1,700
Zamora;49039;2021;48,300;37,400;96,500;3,500;2,300
Zamora;49039;2022;48,000;36,100;96,400;3,600;2,300
Zamora;49039;2023;48,400;33,500;97,100;2,900;2,400
Zamora;49040;2021;54,600;41,000;95,800;4,200;1,900
Zamora;49040;2022;54,500;36,100;91,000;9,000;2,000
Zamora;49040;2023;53,300;33,300;89,300;10,700;2,100
Zamora;49041;2021;54,800;40,000;96,800;3,200;2,200
Zamora;49041;2022;53,600;38,100;96,900;3,100;2,200
Zamora;49041;2023;54,100;39,500;94,900;5,100;2,200
Zamora;49042;2021;59,700;41,400;99,500;0,500;2,100
Zamora;49042;2022;59,900;39,200;99,500;0,500;2,000
Zamora;49042;2023;59,600;35,300;98,600;1,400;2,100
Zamora;49043;2021;57,900;49,700;94,600;5,400;1,900
Zamora;49043;2022;59,100;50,700;95,800;4,200;1,900
Zamora;49043;2023;59,400;51,800;95,700;4,300;1,800
Zamora;49044;2021;64,200;54,600;98,600;1,400;1,600
Zamora;49044;2022;65,300;56,100;98,400;1,600;1,500
Zamora;49044;2023;64,800;51,300;98,400;1,600;1,600
Zamora;49046;2021;55,500;41,400;98,300;1,700;2,000
Zamora;49046;2022;54,900;36,800;95,100;4,900;2,100
Zamora;49046;2023;54,900;39,100;95,700;4,300;2,000
Zamora;49047;2021;55,100;46,600;97,200;2,800;1,900
Zamora;49047;2022;53,900;44,600;89,600;10,400;2,000
Zamora;49047;2023;54,500;45,500;87,500;12,500;2,000
Zamora;49048;2021;64,000;46,400;99,100;0,900;2,000
Zamora;49048;2022;63,400;47,400;99,100;0,900;2,000
Zamora;49048;2023;64,600;49,200;97,300;2,700;1,900
Zamora;49050;2021;54,200;54,600;97,100;2,900;1,800
Zamora;49050;2022;53,100;54,900;93,500;6,500;1,800
Zamora;49050;2023;53,500;54,200;95,400;4,600;1,800
Zamora;49052;2021;55,500;49,500;99,000;1,000;2,000
Zamora;49052;2022;55,800;47,200;99,400;0,600;2,000
Zamora;49052;2023;55,400;47,800;100,000;0,000;2,000
Zamora;49053;2021;50,500;32,500;96,200;3,800;2,300
Zamora;49053;2022;50,300;33,100;96,700;3,300;2,300
Zamora;49053;2023;50,000;35,700;97,000;3,000;2,200
Zamora;49054;2021;51,800;38,700;96,900;3,100;2,200
Zamora;49054;2022;52,100;40,100;97,400;2,600;2,100
Zamora;49054;2023;51,800;37,800;95,900;4,100;2,200
Zamora;49055;2021;56,200;34,100;95,900;4,100;2,200
Zamora;49055;2022;58,300;39,500;95,200;4,800;1,900
Zamora;49055;2023;57,500;37,500;97,700;2,300;2,100
Zamora;49056;2021;54,700;39,700;98,000;2,000;2,200
Zamora;49056;2022;55,000;38,200;98,400;1,600;2,200
Zamora;49056;2023;54,900;40,600;98,300;1,700;2,200
Zamora;49057;2021;60,100;44,100;96,700;3,300;2,100
Zamora;49057;2022;61,500;47,500;98,300;1,700;2,000
Zamora;49057;2023;60,700;46,700;95,800;4,200;2,000
Zamora;49058;2021;52,600;41,600;97,500;2,500;2,000
Zamora;49058;2022;53,700;44,000;96,800;3,200;2,000
Zamora;49058;2023;55,400;40,300;98,700;1,300;1,900
Zamora;49059;2021;59,600;45,200;100,000;0,000;1,900
Zamora;49059;2022;62,000;46,300;100,000;0,000;1,900
Zamora;49059;2023;62,000;46,300;98,800;1,200;2,000
Zamora;49061;2021;55,900;41,200;97,100;2,900;2,000
Zamora;49061;2022;55,900;45,100;96,400;3,600;1,900
Zamora;49061;2023;55,800;43,300;95,300;4,700;1,900
Zamora;49062;2021;57,500;63,900;100,000;0,000;1,600
Zamora;49062;2022;58,600;66,700;100,000;0,000;1,500
Zamora;49062;2023;58,100;69,100;100,000;0,000;1,500
Zamora;49063;2021;56,300;48,000;97,300;2,700;1,900
Zamora;49063;2022;57,800;46,200;97,300;2,700;2,000
Zamora;49063;2023;57,400;44,600;96,500;3,500;2,000
Zamora;49064;2021;60,700;44,600;98,400;1,600;2,000
Zamora;49064;2022;61,300;45,100;97,600;2,400;2,000
Zamora;49064;2023;61,200;45,400;97,000;3,000;2,000
Zamora;49065;2021;56,300;43,000;94,100;5,900;2,000
Zamora;49065;2022;55,600;44,600;92,800;7,200;2,000
Zamora;49065;2023;54,600;44,200;89,000;11,000;2,000
Zamora;49066;2021;57,400;44,200;98,300;1,700;2,100
Zamora;49066;2022;57,400;47,200;97,800;2,200;2,000
Zamora;49066;2023;57,000;48,500;98,200;1,800;2,000
Zamora;49067;2021;58,000;47,900;99,200;0,800;1,900
Zamora;49067;2022;57,700;49,200;99,200;0,800;1,900
Zamora;49067;2023;57,100;48,400;98,600;1,400;1,900
Zamora;49068;2021;60,800;41,300;98,400;1,600;2,100
Zamora;49068;2022;61,200;43,900;98,900;1,100;2,000
Zamora;49068;2023;61,200;45,500;99,100;0,900;2,000
Zamora;49069;2021;64,800;53,900;99,700;0,300;1,700
Zamora;49069;2022;65,500;53,300;99,400;0,600;1,700
Zamora;49069;2023;64,900;56,400;98,800;1,200;1,600
Zamora;49071;2021;58,800;49,400;96,800;3,200;1,900
Zamora;49071;2022;58,300;48,700;95,000;5,000;1,900
Zamora;49071;2023;58,400;49,800;93,800;6,200;1,900
Zamora;49075;2021;62,300;46,800;99,100;0,900;1,900
Zamora;49075;2022;61,400;49,200;100,000;0,000;1,800
Zamora;49075;2023;61,600;49,200;99,100;0,900;1,800
Zamora;49076;2021;50,300;29,700;96,000;4,000;2,400
Zamora;49076;2022;51,000;28,800;95,900;4,100;2,400
Zamora;49076;2023;50,200;30,800;94,700;5,300;2,300
Zamora;49077;2021;56,300;42,300;100,000;0,000;2,000
Zamora;49077;2022;57,000;45,500;100,000;0,000;2,000
Zamora;49077;2023;57,400;48,100;100,000;0,000;1,900
Zamora;49078;2021;60,700;40,300;99,300;0,700;2,100
Zamora;49078;2022;60,900;42,900;99,200;0,800;2,100
Zamora;49078;2023;61,700;43,600;99,200;0,800;2,000
Zamora;49079;2021;60,100;44,900;98,000;2,000;2,100
Zamora;49079;2022;61,500;48,900;96,800;3,200;2,000
Zamora;49079;2023;61,500;50,000;96,700;3,300;2,000
Zamora;49080;2021;56,200;35,900;95,300;4,700;2,200
Zamora;49080;2022;56,600;36,000;95,300;4,700;2,100
Zamora;49080;2023;57,000;38,700;95,700;4,300;2,000
Zamora;49081;2021;49,170;37,146;92,207;7,793;2,308
Zamora;49081;2022;49,602;37,729;92,335;7,665;2,210
Zamora;49081;2023;49,621;37,349;92,365;7,635;2,207
Zamora;49082;2021;55,100;39,600;98,400;1,600;2,100
Zamora;49082;2022;55,600;38,200;97,100;2,900;2,100
Zamora;49082;2023;56,600;40,200;97,800;2,200;2,100
Zamora;49083;2021;66,500;42,300;100,000;0,000;1,900
Zamora;49083;2022;66,700;42,300;97,900;2,100;1,900
Zamora;49083;2023;66,200;45,800;97,700;2,300;1,800
Zamora;49084;2021;54,800;34,600;97,500;2,500;2,200
Zamora;49084;2022;54,300;31,300;95,600;4,400;2,300
Zamora;49084;2023;55,100;32,300;93,800;6,200;2,300
Zamora;49085;2021;53,300;47,400;95,800;4,200;2,000
Zamora;49085;2022;53,100;46,100;93,900;6,100;2,000
Zamora;49085;2023;53,000;48,000;92,900;7,100;1,900
Zamora;49086;2021;57,800;43,600;100,000;0,000;2,000
Zamora;49086;2022;56,500;37,700;100,000;0,000;2,100
Zamora;49086;2023;54,000;41,500;94,000;6,000;2,200
Zamora;49087;2021;63,300;50,800;99,400;0,600;1,800
Zamora;49087;2022;63,300;51,400;99,400;0,600;1,800
Zamora;49087;2023;63,800;49,800;99,200;0,800;1,800
Zamora;49088;2021;58,400;54,000;98,900;1,100;1,900
Zamora;49088;2022;58,900;50,000;97,900;2,100;1,900
Zamora;49088;2023;60,000;49,000;97,900;2,100;1,900
Zamora;49090;2021;56,700;43,800;97,500;2,500;1,900
Zamora;49090;2022;58,000;45,200;95,900;4,100;1,900
Zamora;49090;2023;57,800;45,800;95,500;4,500;1,900
Zamora;49091;2021;58,400;43,700;91,900;8,100;2,000
Zamora;49091;2022;58,700;43,700;92,700;7,300;1,900
Zamora;49091;2023;57,300;43,700;88,900;11,100;2,000
Zamora;49092;2021;60,500;44,800;92,100;7,900;2,000
Zamora;49092;2022;61,300;45,600;92,900;7,100;2,000
Zamora;49092;2023;61,500;50,900;96,200;3,800;1,900
Zamora;49093;2021;54,100;35,600;97,500;2,500;2,400
Zamora;49093;2022;55,200;35,800;95,600;4,400;2,300
Zamora;49093;2023;54,800;34,300;93,000;7,000;2,300
Zamora;49094;2021;61,000;47,500;95,200;4,800;1,800
Zamora;49094;2022;62,400;54,000;94,400;5,600;1,700
Zamora;49094;2023;64,400;54,600;96,300;3,700;1,600
Zamora;49095;2021;52,300;37,800;98,700;1,300;2,200
Zamora;49095;2022;51,600;36,400;97,700;2,300;2,100
Zamora;49095;2023;50,300;37,100;95,200;4,800;2,200
Zamora;49096;2021;58,300;51,300;99,300;0,700;1,800
Zamora;49096;2022;56,400;52,500;99,300;0,700;1,800
Zamora;49096;2023;57,200;53,700;99,300;0,700;1,800
Zamora;49097;2021;64,700;73,600;100,000;0,000;1,300
Zamora;49097;2022;63,000;67,900;100,000;0,000;1,400
Zamora;49097;2023;64,400;62,300;100,000;0,000;1,500
Zamora;49098;2021;62,200;51,900;99,500;0,500;1,900
Zamora;49098;2022;62,500;52,900;99,500;0,500;1,900
Zamora;49098;2023;63,300;54,800;99,500;0,500;1,800
Zamora;49099;2021;58,200;57,700;98,800;1,200;1,600
Zamora;49099;2022;53,400;56,600;99,000;1,000;1,800
Zamora;49099;2023;55,500;63,000;100,000;0,000;1,600
Zamora;49100;2021;58,700;48,800;97,700;2,300;1,900
Zamora;49100;2022;57,700;47,800;97,000;3,000;1,900
Zamora;49100;2023;58,600;48,700;96,200;3,800;1,900
Zamora;49101;2021;54,600;43,700;98,100;1,900;2,200
Zamora;49101;2022;56,500;46,500;98,000;2,000;2,100
Zamora;49101;2023;55,300;46,500;95,300;4,700;2,100
Zamora;49102;2021;60,600;54,800;98,900;1,100;1,700
Zamora;49102;2022;59,700;53,900;98,900;1,100;1,700
Zamora;49102;2023;59,400;56,400;98,300;1,700;1,700
Zamora;49103;2021;50,800;34,800;97,000;3,000;2,300
Zamora;49103;2022;51,000;37,100;96,400;3,600;2,300
Zamora;49103;2023;51,400;38,500;95,600;4,400;2,300
Zamora;49104;2021;64,600;57,100;99,000;1,000;1,700
Zamora;49104;2022;64,700;55,100;99,100;0,900;1,700
Zamora;49104;2023;65,200;57,800;99,000;1,000;1,700
Zamora;49105;2021;58,400;19,600;99,300;0,700;2,500
Zamora;49105;2022;59,200;24,100;99,300;0,700;2,400
Zamora;49105;2023;61,100;20,700;100,000;0,000;2,400
Zamora;49107;2021;60,400;54,600;92,900;7,100;1,700
Zamora;49107;2022;61,000;53,100;93,500;6,500;1,700
Zamora;49107;2023;62,700;56,300;100,000;0,000;1,600
Zamora;49108;2021;57,100;44,400;97,600;2,400;2,000
Zamora;49108;2022;56,700;44,200;97,400;2,600;2,000
Zamora;49108;2023;56,900;47,100;97,100;2,900;2,000
Zamora;49109;2021;49,600;32,400;98,200;1,800;2,300
Zamora;49109;2022;49,100;32,900;97,500;2,500;2,300
Zamora;49109;2023;48,700;32,400;97,700;2,300;2,200
Zamora;49110;2021;62,200;58,200;98,800;1,200;1,600
Zamora;49110;2022;61,700;59,400;98,300;1,700;1,700
Zamora;49110;2023;60,800;59,900;98,300;1,700;1,700
Zamora;49111;2021;60,200;45,800;99,300;0,700;1,900
Zamora;49111;2022;59,300;52,100;98,500;1,500;1,800
Zamora;49111;2023;61,300;57,300;98,500;1,500;1,700
Zamora;49112;2021;59,400;62,000;99,200;0,800;1,700
Zamora;49112;2022;60,300;62,200;97,100;2,900;1,700
Zamora;49112;2023;57,800;63,400;95,600;4,400;1,700
Zamora;49113;2021;60,600;51,200;100,000;0,000;1,900
Zamora;49113;2022;60,900;56,300;100,000;0,000;1,800
Zamora;49113;2023;60,100;56,300;99,400;0,600;1,800
Zamora;49114;2021;60,100;26,700;100,000;0,000;2,400
Zamora;49114;2022;61,700;26,700;100,000;0,000;2,300
Zamora;49114;2023;63,400;35,300;100,000;0,000;2,100
Zamora;49115;2021;56,700;50,000;98,800;1,200;1,900
Zamora;49115;2022;56,500;50,000;100,000;0,000;1,900
Zamora;49115;2023;56,800;51,200;100,000;0,000;1,900
Zamora;49116;2021;60,900;39,000;98,600;1,400;2,000
Zamora;49116;2022;58,700;40,600;98,000;2,000;2,000
Zamora;49116;2023;58,800;40,700;96,900;3,100;2,000
Zamora;49117;2021;57,400;36,000;98,600;1,400;2,200
Zamora;49117;2022;58,900;36,300;98,600;1,400;2,100
Zamora;49117;2023;58,900;37,600;98,800;1,200;2,100
Zamora;49118;2021;56,700;33,000;98,500;1,500;2,200
Zamora;49118;2022;57,300;35,200;98,500;1,500;2,200
Zamora;49118;2023;56,500;37,200;98,500;1,500;2,100
Zamora;49119;2021;53,400;36,900;98,300;1,700;2,200
Zamora;49119;2022;52,000;37,800;97,100;2,900;2,200
Zamora;49119;2023;52,400;36,800;98,700;1,300;2,200
Zamora;49120;2021;69,700;62,500;96,100;3,900;1,600
Zamora;49120;2022;67,600;58,600;95,700;4,300;1,600
Zamora;49120;2023;70,400;57,100;95,700;4,300;1,600
Zamora;49121;2021;53,500;43,600;95,800;4,200;2,100
Zamora;49121;2022;53,100;42,700;96,600;3,400;2,000
Zamora;49121;2023;53,200;42,100;95,100;4,900;2,100
Zamora;49122;2021;41,200;27,800;98,300;1,700;2,600
Zamora;49122;2022;41,500;25,900;97,900;2,100;2,600
Zamora;49122;2023;41,300;27,000;97,500;2,500;2,500
Zamora;49123;2021;53,000;33,900;98,600;1,400;2,200
Zamora;49123;2022;53,100;37,300;99,500;0,500;2,200
Zamora;49123;2023;52,900;39,000;98,900;1,100;2,200
Zamora;49124;2021;53,000;43,000;99,600;0,400;2,100
Zamora;49124;2022;52,800;40,200;98,500;1,500;2,200
Zamora;49124;2023;52,800;39,700;98,100;1,900;2,200
Zamora;49125;2021;44,300;28,100;96,800;3,200;2,500
Zamora;49125;2022;44,200;28,200;97,100;2,900;2,500
Zamora;49125;2023;44,500;28,200;96,700;3,300;2,400
Zamora;49126;2021;50,000;48,300;99,300;0,700;1,900
Zamora;49126;2022;50,300;49,600;98,700;1,300;1,900
Zamora;49126;2023;50,500;47,900;98,700;1,300;2,000
Zamora;49127;2021;42,486;26,424;97,884;2,116;2,521
Zamora;49127;2022;42,691;26,488;97,125;2,875;2,481
Zamora;49127;2023;43,288;27,203;96,989;3,011;2,481
Zamora;49128;2021;54,700;37,400;97,700;2,300;2,100
Zamora;49128;2022;55,500;40,300;97,900;2,100;2,000
Zamora;49128;2023;56,200;40,300;97,500;2,500;2,000
Zamora;49129;2021;49,900;37,200;91,000;9,000;2,200
Zamora;49129;2022;50,100;36,700;90,500;9,500;2,200
Zamora;49129;2023;49,400;39,700;88,900;11,100;2,100
Zamora;49130;2021;65,000;46,400;98,200;1,800;2,000
Zamora;49130;2022;65,800;43,000;98,700;1,300;2,000
Zamora;49130;2023;66,500;46,800;98,700;1,300;1,900
Zamora;49131;2021;56,700;36,500;97,800;2,200;2,200
Zamora;49131;2022;57,300;40,000;97,300;2,700;2,100
Zamora;49131;2023;57,200;38,800;96,400;3,600;2,100
Zamora;49132;2021;55,600;37,500;98,800;1,200;2,100
Zamora;49132;2022;56,200;36,200;98,500;1,500;2,200
Zamora;49132;2023;55,800;34,700;97,900;2,100;2,200
Zamora;49133;2021;58,000;43,100;96,400;3,600;2,100
Zamora;49133;2022;58,200;45,100;96,200;3,800;2,000
Zamora;49133;2023;58,100;45,100;96,200;3,800;2,000
Zamora;49134;2021;57,000;55,900;99,500;0,500;1,800
Zamora;49134;2022;55,500;50,000;95,600;4,400;1,900
Zamora;49134;2023;58,200;51,500;98,400;1,600;1,800
Zamora;49135;2021;56,200;43,400;99,300;0,700;2,100
Zamora;49135;2022;55,900;42,600;98,800;1,200;2,100
Zamora;49135;2023;55,400;45,400;96,600;3,400;2,100
Zamora;49136;2021;53,800;40,400;95,600;4,400;2,200
Zamora;49136;2022;54,900;38,800;93,300;6,700;2,200
Zamora;49136;2023;53,200;37,700;90,800;9,200;2,200
Zamora;49137;2021;57,800;47,100;95,300;4,700;2,000
Zamora;49137;2022;57,900;47,000;95,800;4,200;2,000
Zamora;49137;2023;58,500;50,000;95,100;4,900;1,900
Zamora;49138;2021;64,300;50,900;99,500;0,500;1,800
Zamora;49138;2022;65,200;51,800;99,500;0,500;1,800
Zamora;49138;2023;65,700;50,000;99,000;1,000;1,800
Zamora;49139;2021;66,600;58,200;98,000;2,000;1,600
Zamora;49139;2022;64,200;55,700;98,200;1,800;1,700
Zamora;49139;2023;63,400;53,800;97,000;3,000;1,800
Zamora;49141;2021;60,200;39,200;99,700;0,300;2,000
Zamora;49141;2022;59,600;43,200;100,000;0,000;2,000
Zamora;49141;2023;59,600;42,600;99,600;0,400;2,000
Zamora;49142;2021;56,800;46,100;100,000;0,000;2,000
Zamora;49142;2022;55,900;46,300;99,200;0,800;2,000
Zamora;49142;2023;55,600;44,400;99,200;0,800;2,000
Zamora;49143;2021;52,600;42,300;95,900;4,100;2,200
Zamora;49143;2022;53,300;45,100;94,200;5,800;2,100
Zamora;49143;2023;55,200;46,400;95,200;4,800;2,100
Zamora;49145;2021;57,100;58,200;92,500;7,500;1,900
Zamora;49145;2022;56,900;58,700;90,800;9,200;1,900
Zamora;49145;2023;57,400;60,800;92,000;8,000;1,900
Zamora;49146;2021;56,400;34,400;95,900;4,100;2,300
Zamora;49146;2022;56,600;34,400;96,500;3,500;2,300
Zamora;49146;2023;57,200;34,100;95,800;4,200;2,300
Zamora;49147;2021;55,400;40,000;97,000;3,000;2,100
Zamora;49147;2022;53,200;41,100;90,800;9,200;2,100
Zamora;49147;2023;54,100;42,000;89,100;10,900;2,100
Zamora;49148;2021;51,400;34,600;98,400;1,600;2,300
Zamora;49148;2022;51,700;38,800;97,800;2,200;2,200
Zamora;49148;2023;51,600;38,800;98,400;1,600;2,200
Zamora;49149;2021;54,400;44,600;97,500;2,500;2,000
Zamora;49149;2022;53,900;47,000;93,400;6,600;2,000
Zamora;49149;2023;52,600;46,200;92,100;7,900;2,000
Zamora;49150;2021;63,500;48,700;98,500;1,500;1,800
Zamora;49150;2022;63,800;51,400;99,200;0,800;1,800
Zamora;49150;2023;64,700;54,300;99,200;0,800;1,700
Zamora;49151;2021;52,100;40,900;98,600;1,400;2,100
Zamora;49151;2022;50,700;38,900;97,600;2,400;2,200
Zamora;49151;2023;51,100;37,400;98,200;1,800;2,200
Zamora;49152;2021;53,800;40,900;97,900;2,100;2,200
Zamora;49152;2022;54,500;42,700;96,100;3,900;2,100
Zamora;49152;2023;54,300;44,100;96,200;3,800;2,100
Zamora;49153;2021;58,300;36,400;98,200;1,800;2,200
Zamora;49153;2022;58,100;41,000;98,800;1,200;2,000
Zamora;49153;2023;60,000;41,600;98,700;1,300;1,900
Zamora;49154;2021;63,000;41,800;99,100;0,900;2,000
Zamora;49154;2022;65,700;46,300;99,000;1,000;1,800
Zamora;49154;2023;66,200;50,000;98,900;1,100;1,800
Zamora;49155;2021;57,300;33,300;99,100;0,900;2,200
Zamora;49155;2022;56,300;36,000;100,000;0,000;2,200
Zamora;49155;2023;56,100;37,500;100,000;0,000;2,200
Zamora;49156;2021;61,900;53,200;99,500;0,500;1,900
Zamora;49156;2022;61,900;52,400;99,500;0,500;1,900
Zamora;49156;2023;61,100;56,500;99,000;1,000;1,800
Zamora;49157;2021;55,800;51,100;100,000;0,000;2,000
Zamora;49157;2022;55,200;50,000;100,000;0,000;1,900
Zamora;49157;2023;55,300;51,100;100,000;0,000;1,900
Zamora;49158;2021;53,000;33,700;97,300;2,700;2,300
Zamora;49158;2022;52,500;31,600;97,400;2,600;2,300
Zamora;49158;2023;53,700;33,300;95,800;4,200;2,300
Zamora;49159;2021;53,900;39,900;94,400;5,600;2,100
Zamora;49159;2022;53,700;44,100;95,000;5,000;2,100
Zamora;49159;2023;54,000;47,400;94,500;5,500;2,000
Zamora;49160;2021;61,800;23,500;100,000;0,000;2,200
Zamora;49160;2022;61,800;18,800;100,000;0,000;2,300
Zamora;49160;2023;58,700;25,000;100,000;0,000;2,300
Zamora;49162;2021;63,900;62,100;98,800;1,200;1,600
Zamora;49162;2022;63,600;61,100;98,800;1,200;1,600
Zamora;49162;2023;61,700;61,200;97,400;2,600;1,600
Zamora;49163;2021;62,800;50,000;98,400;1,600;1,900
Zamora;49163;2022;60,700;48,600;97,600;2,400;1,900
Zamora;49163;2023;61,600;51,000;98,400;1,600;1,800
Zamora;49164;2021;55,000;27,700;89,000;11,000;2,400
Zamora;49164;2022;54,000;25,700;90,500;9,500;2,300
Zamora;49164;2023;55,600;34,300;91,700;8,300;2,200
Zamora;49165;2021;63,700;16,000;100,000;0,000;2,000
Zamora;49165;2022;63,000;22,200;96,200;3,800;2,000
Zamora;49165;2023;63,400;25,000;96,300;3,700;1,900
Zamora;49166;2021;49,600;35,200;96,400;3,600;2,300
Zamora;49166;2022;49,900;36,300;95,100;4,900;2,200
Zamora;49166;2023;50,100;37,600;95,000;5,000;2,200
Zamora;49167;2021;63,000;50,000;98,900;1,100;1,900
Zamora;49167;2022;62,700;45,800;98,900;1,100;1,900
Zamora;49167;2023;62,400;45,200;98,900;1,100;1,900
Zamora;49168;2021;55,000;35,700;88,500;11,500;2,500
Zamora;49168;2022;55,500;31,700;91,100;8,900;2,500
Zamora;49168;2023;56,800;31,600;91,700;8,300;2,500
Zamora;49169;2021;59,800;56,500;97,700;2,300;2,000
Zamora;49169;2022;62,000;54,600;95,600;4,400;2,000
Zamora;49169;2023;63,500;47,600;93,300;6,700;2,100
Zamora;49170;2021;55,600;52,500;97,300;2,700;1,900
Zamora;49170;2022;56,400;51,800;95,200;4,800;1,800
Zamora;49170;2023;56,500;51,900;94,900;5,100;1,800
Zamora;49171;2021;55,900;38,700;98,900;1,100;2,200
Zamora;49171;2022;55,900;39,600;98,700;1,300;2,200
Zamora;49171;2023;56,100;37,600;98,300;1,700;2,200
Zamora;49172;2021;59,800;45,300;97,600;2,400;2,000
Zamora;49172;2022;59,200;47,800;97,600;2,400;2,000
Zamora;49172;2023;59,300;47,800;97,400;2,600;2,000
Zamora;49173;2021;60,300;52,800;98,500;1,500;1,900
Zamora;49173;2022;59,800;52,900;97,200;2,800;1,900
Zamora;49173;2023;59,700;53,200;97,500;2,500;1,900
Zamora;49174;2021;55,600;54,700;91,500;8,500;1,700
Zamora;49174;2022;54,300;54,400;88,200;11,800;1,800
