Provincia;CMuni;CUSEC;Periodo;Media_de_la_renta_por_unidad_de_consumo;Mediana_de_la_renta_por_unidad_de_consumo;Renta_bruta_media_por_hogar;Renta_bruta_media_por_persona;Renta_neta_media_por_hogar;Renta_neta_media_por_persona
Valladolid;47154;4715401001;2023;20747;18550;35684;18993;29740;15829
Valladolid;47155;4715501001;2021;17795;16450;36257;13925;30847;11848
Valladolid;47155;4715501001;2022;18666;17850;38383;14553;32494;12320
Valladolid;47155;4715501001;2023;19440;18550;40806;15402;34435;12997
Valladolid;47155;4715501002;2021;18423;17150;36519;14320;31100;12195
Valladolid;47155;4715501002;2022;19162;18550;38227;15006;32444;12735
Valladolid;47155;4715501002;2023;20089;19250;40080;15920;34010;13509
Valladolid;47155;4715501003;2022;18620;17150;37385;14739;31413;12384
Valladolid;47155;4715501003;2023;20133;18550;40461;16267;34143;13727
Valladolid;47156;4715601001;2021;16696;15750;29706;12885;25971;11265
Valladolid;47156;4715601001;2022;17375;17850;31676;13438;27784;11787
Valladolid;47156;4715601001;2023;19675;17850;37004;15761;30832;13132
Valladolid;47157;4715701001;2021;18381;17150;32443;15287;27682;13043
Valladolid;47157;4715701001;2022;18696;18550;33993;15780;28763;13353
Valladolid;47157;4715701001;2023;20216;19250;36802;17191;31163;14557
Valladolid;47158;4715801001;2021;16262;15050;31791;12938;27250;11090
Valladolid;47158;4715801001;2022;17493;16450;34152;14128;28751;11894
Valladolid;47158;4715801001;2023;19106;17850;37034;15583;31500;13255
Valladolid;47159;4715901001;2021;15968;14350;32320;12264;27372;10387
Valladolid;47159;4715901001;2022;17298;15050;35576;13513;30512;11589
Valladolid;47159;4715901001;2023;18535;16450;37466;14816;31747;12555
Valladolid;47160;4716001001;2021;15361;13650;26350;12227;23262;10794
Valladolid;47160;4716001001;2022;16147;14350;27483;12859;24131;11291
Valladolid;47160;4716001001;2023;17720;15750;31364;14458;27317;12592
Valladolid;47161;4716101001;2021;19788;17150;40692;16111;33723;13352
Valladolid;47161;4716101001;2022;20613;18550;42207;16709;34906;13819
Valladolid;47161;4716101001;2023;21889;19950;45394;17910;37582;14828
Valladolid;47161;4716101002;2021;34105;28350;89448;29159;66721;21750
Valladolid;47161;4716101002;2022;36793;30450;97934;31400;72165;23137
Valladolid;47161;4716101002;2023;37870;31850;101944;32516;75248;24002
Valladolid;47161;4716101003;2021;30785;25550;83051;26102;60651;19062
Valladolid;47161;4716101003;2022;31007;26950;83694;26102;62068;19357
Valladolid;47161;4716101003;2023;31398;27650;83622;26646;63095;20105
Valladolid;47162;4716201001;2021;;;36174;17072;30562;14423
Valladolid;47162;4716201001;2022;;;34772;16881;29320;14234
Valladolid;47162;4716201001;2023;;;37064;17879;30985;14947
Valladolid;47163;4716301001;2021;19790;16450;33928;17023;28873;14486
Valladolid;47163;4716301001;2022;21156;19250;35007;18189;29764;15464
Valladolid;47163;4716301001;2023;22972;19250;38631;20361;32320;17035
Valladolid;47164;4716401001;2021;17274;15750;34940;13940;29999;11969
Valladolid;47164;4716401001;2022;18219;17150;37541;14745;32225;12657
Valladolid;47164;4716401001;2023;20742;19950;43236;17043;36554;14409
Valladolid;47165;4716501001;2021;17784;15750;33956;14169;29024;12111
Valladolid;47165;4716501001;2022;18716;17150;36104;15127;30727;12874
Valladolid;47165;4716501001;2023;19435;17850;37294;15757;31728;13405
Valladolid;47165;4716501002;2021;15174;13650;26777;11594;24013;10397
Valladolid;47165;4716501002;2022;14854;14350;26974;11458;24140;10254
Valladolid;47165;4716501002;2023;15949;15050;29203;12246;26122;10954
Valladolid;47165;4716501003;2021;15808;15050;30145;12063;26729;10696
Valladolid;47165;4716501003;2022;16355;15050;31605;12637;27720;11083
Valladolid;47165;4716501003;2023;17511;16450;33454;13727;29162;11966
Valladolid;47165;4716502001;2021;17550;16450;34486;13763;29597;11811
Valladolid;47165;4716502001;2022;18570;17850;36645;14749;31174;12547
Valladolid;47165;4716502001;2023;19615;19250;38764;15750;32894;13365
Valladolid;47165;4716502002;2021;22886;17150;47112;20177;37223;15942
Valladolid;47165;4716502002;2022;25079;18550;50818;22433;39842;17588
Valladolid;47165;4716502002;2023;25407;19950;51723;22992;37880;16838
Valladolid;47165;4716502003;2021;17924;17150;37496;13772;32182;11820
Valladolid;47165;4716502003;2022;19024;17850;39591;14894;33744;12694
Valladolid;47165;4716502003;2023;19658;18550;41176;15602;34928;13235
Valladolid;47166;4716601001;2021;18345;17500;34355;14667;29804;12724
Valladolid;47166;4716601001;2022;18572;17850;33782;14821;29361;12882
Valladolid;47166;4716601001;2023;19944;17500;36920;15950;31734;13709
Valladolid;47167;4716701001;2021;18575;14350;32511;16752;27164;13997
Valladolid;47167;4716701001;2022;20831;17150;36846;18342;30014;14942
Valladolid;47167;4716701001;2023;22040;18550;39058;19975;32235;16485
Valladolid;47168;4716801001;2021;;;36174;17072;30562;14423
Valladolid;47168;4716801001;2022;;;37937;17543;31777;14694
Valladolid;47168;4716801001;2023;;;40367;19229;33390;15906
Valladolid;47169;4716901001;2021;;;36174;17072;30562;14423
Valladolid;47169;4716901001;2022;;;37937;17543;31777;14694
Valladolid;47169;4716901001;2023;;;40367;19229;33390;15906
Valladolid;47170;4717001001;2021;;;36174;17072;30562;14423
Valladolid;47170;4717001001;2022;;;36524;16446;30777;13858
Valladolid;47170;4717001001;2023;;;38877;17865;32535;14950
Valladolid;47171;4717101001;2021;19866;17150;36342;16730;30798;14178
Valladolid;47171;4717101001;2022;19814;17150;35746;16762;30159;14142
Valladolid;47171;4717101001;2023;20793;17850;38439;17803;32185;14907
Valladolid;47172;4717201001;2021;20029;19250;40923;16013;34695;13576
Valladolid;47172;4717201001;2022;19308;17850;40772;15719;34135;13160
Valladolid;47172;4717201001;2023;18949;15750;37791;15345;32000;12994
Valladolid;47173;4717301001;2021;17332;16450;30175;14312;25983;12324
Valladolid;47173;4717301001;2022;18269;17150;32469;15016;27844;12877
Valladolid;47173;4717301001;2023;19333;18550;34985;16391;29746;13937
Valladolid;47174;4717401001;2021;19258;15750;30382;16759;25560;14099
Valladolid;47174;4717401001;2022;20225;17150;32102;17701;26635;14686
Valladolid;47174;4717401001;2023;21003;17150;34860;19265;29033;16044
Valladolid;47175;4717501001;2021;18067;17150;34587;14608;29328;12387
Valladolid;47175;4717501001;2022;18470;17150;35191;14870;29907;12637
Valladolid;47175;4717501001;2023;19606;17850;37561;16104;31879;13668
Valladolid;47175;4717501002;2021;18072;15050;36410;14751;30763;12463
Valladolid;47175;4717501002;2022;19130;16450;38750;15538;32619;13080
Valladolid;47175;4717501002;2023;20533;17150;41252;16891;34484;14121
Valladolid;47175;4717501003;2021;21224;19250;45999;16739;37900;13792
Valladolid;47175;4717501003;2022;22055;19950;48067;17505;39393;14346
Valladolid;47175;4717501003;2023;23283;20650;51170;18823;41560;15288
Valladolid;47175;4717502001;2021;16876;15750;30887;13743;26654;11860
Valladolid;47175;4717502001;2022;17531;16450;31842;14505;27381;12473
Valladolid;47175;4717502001;2023;18308;17150;34221;15310;29230;13077
Valladolid;47175;4717502002;2021;18637;17150;36785;15041;30912;12640
Valladolid;47175;4717502002;2022;19478;17850;38828;15840;32650;13320
Valladolid;47175;4717502002;2023;20096;18550;40187;16434;33875;13853
Valladolid;47175;4717502003;2021;17772;16450;35517;14214;30233;12100
Valladolid;47175;4717502003;2022;18601;17850;37602;15029;31860;12734
Valladolid;47175;4717502003;2023;19867;18550;39983;16198;33646;13631
Valladolid;47176;4717601001;2021;15896;13650;25408;12223;22449;10800
Valladolid;47176;4717601001;2022;16493;12950;26378;13119;23501;11688
Valladolid;47176;4717601001;2023;16702;13650;27776;14470;24226;12621
Valladolid;47177;4717701001;2021;;;36174;17072;30562;14423
Valladolid;47177;4717701001;2022;;;34772;16881;29320;14234
Valladolid;47177;4717701001;2023;18809;18200;34620;15579;29699;13364
Valladolid;47178;4717801001;2021;21569;17850;41429;18048;34419;14994
Valladolid;47178;4717801001;2022;20142;17150;35499;16578;30097;14056
Valladolid;47178;4717801001;2023;20731;18900;37341;17351;31732;14744
Valladolid;47179;4717901001;2021;22192;17850;42370;18409;34623;15043
Valladolid;47179;4717901001;2022;29989;17850;55623;23994;44088;19018
Valladolid;47179;4717901001;2023;23855;19250;46847;19928;37875;16111
Valladolid;47180;4718001001;2021;;;36174;17072;30562;14423
Valladolid;47180;4718001001;2022;;;36524;16446;30777;13858
Valladolid;47180;4718001001;2023;;;38877;17865;32535;14950
Valladolid;47181;4718101001;2021;21060;17850;43274;17041;35929;14148
Valladolid;47181;4718101001;2022;23045;21000;44827;18965;36799;15569
Valladolid;47181;4718101001;2023;22938;19950;46570;18880;38466;15594
Valladolid;47182;4718201001;2021;17003;15750;33454;13218;29164;11523
Valladolid;47182;4718201001;2022;17721;16450;34690;13893;30030;12027
Valladolid;47182;4718201001;2023;19233;18550;38799;15294;33367;13153
Valladolid;47183;4718301001;2021;16151;15750;27305;13032;24343;11618
Valladolid;47183;4718301001;2022;17714;16450;29609;14577;26135;12867
Valladolid;47183;4718301001;2023;17785;15050;29384;14941;25867;13152
Valladolid;47184;4718401001;2021;19457;17850;36844;15910;31055;13410
Valladolid;47184;4718401001;2022;19611;18550;36866;15853;31155;13398
Valladolid;47184;4718401001;2023;20997;19250;40449;17133;34064;14428
Valladolid;47185;4718501001;2021;;;36174;17072;30562;14423
Valladolid;47185;4718501001;2022;20554;18550;38063;16835;32267;14272
Valladolid;47185;4718501001;2023;;;37064;17879;30985;14947
Valladolid;47186;4718601001;2021;32033;26950;60960;29272;47037;22587
Valladolid;47186;4718601001;2022;33490;29050;63911;30806;47712;22998
Valladolid;47186;4718601001;2023;35134;30450;68515;33366;52524;25578
Valladolid;47186;4718601003;2021;37388;29750;74014;35371;53489;25562
Valladolid;47186;4718601003;2022;40508;31850;81298;39338;58238;28180
Valladolid;47186;4718601003;2023;42836;32550;87580;42952;63075;30934
Valladolid;47186;4718601006;2021;36043;30450;72579;32020;55042;24283
Valladolid;47186;4718601006;2022;38641;31850;78467;35133;58879;26363
Valladolid;47186;4718601006;2023;39962;33250;81977;37142;61735;27971
Valladolid;47186;4718601007;2021;36348;31850;73216;33385;54371;24792
Valladolid;47186;4718602001;2021;33005;24150;70258;30160;52008;22326
Valladolid;47186;4718602001;2022;35068;24850;73365;32143;54108;23706
Valladolid;47186;4718602001;2023;37493;27650;81302;36926;58074;26376
Valladolid;47186;4718602002;2021;33522;26950;73201;30476;54418;22656
Valladolid;47186;4718602002;2022;35128;27650;77768;32327;56823;23621
Valladolid;47186;4718602002;2023;36390;30450;81710;33594;59856;24609
Valladolid;47186;4718602004;2021;28106;25550;54024;24445;42910;19416
Valladolid;47186;4718602004;2022;30514;28000;58465;26336;46366;20886
Valladolid;47186;4718602004;2023;32508;29750;62629;28349;49952;22610
Valladolid;47186;4718602005;2021;31271;27650;58983;27793;46012;21681
Valladolid;47186;4718602005;2022;31730;28350;59245;28434;46745;22435
Valladolid;47186;4718602005;2023;32162;29050;60694;29505;47453;23068
Valladolid;47186;4718602006;2021;25666;23450;48553;21739;39807;17823
Valladolid;47186;4718602006;2022;26731;24150;50895;23099;40942;18581
Valladolid;47186;4718602006;2023;28464;26250;55001;24798;44135;19899
Valladolid;47186;4718602007;2021;25741;24150;51338;21690;41951;17724
Valladolid;47186;4718602007;2022;26720;24850;53283;23156;42930;18657
Valladolid;47186;4718602007;2023;29129;26950;59414;25595;47150;20312
Valladolid;47186;4718602008;2021;38444;25550;84221;36026;58939;25211
Valladolid;47186;4718602008;2022;31201;24850;65813;28227;49650;21294
Valladolid;47186;4718602008;2023;31334;25550;67373;28867;50743;21741
Valladolid;47186;4718602009;2021;25463;22750;50233;22625;40173;18094
Valladolid;47186;4718602010;2021;30145;26950;61037;26429;47783;20691
Valladolid;47186;4718602010;2022;32126;28350;65475;28689;50761;22242
Valladolid;47186;4718602010;2023;33317;30450;66536;29959;51753;23303
Valladolid;47186;4718602012;2021;28939;23800;57758;26001;44168;19883
Valladolid;47186;4718602012;2022;30355;23450;61566;27598;45651;20464
Valladolid;47186;4718602012;2023;33481;25550;66881;30967;50374;23324
Valladolid;47186;4718602013;2021;26867;23450;52910;23344;40975;18079
Valladolid;47186;4718602013;2022;29125;24850;58517;25621;46335;20287
Valladolid;47186;4718602013;2023;31415;26950;64121;27557;50726;21801
Valladolid;47186;4718602014;2021;25356;22750;52078;21742;41946;17512
Valladolid;47186;4718602014;2022;26621;24150;54072;23174;43097;18470
Valladolid;47186;4718602014;2023;27899;24150;57037;24645;44943;19420
Valladolid;47186;4718602015;2021;19345;18550;35130;16247;29979;13865
Valladolid;47186;4718602015;2022;20178;19250;36692;17111;30976;14445
Valladolid;47186;4718602015;2023;21751;20650;39800;18640;33596;15734
Valladolid;47186;4718602017;2021;20261;17850;37100;17535;30609;14467
Valladolid;47186;4718602017;2022;22015;19250;40189;19252;33200;15904
Valladolid;47186;4718602017;2023;23457;21350;42941;20675;35249;16972
Valladolid;47186;4718602019;2021;22090;19250;39902;19468;32628;15920
Valladolid;47186;4718602019;2022;23855;21350;43467;21422;35357;17425
Valladolid;47186;4718602019;2023;23642;21350;43190;21354;35121;17364
Valladolid;47186;4718603001;2021;25871;22750;47676;22683;38215;18181
Valladolid;47186;4718603001;2022;27566;25200;50157;24303;39949;19357
Valladolid;47186;4718603001;2023;29108;27650;53718;26198;42751;20849
Valladolid;47186;4718603002;2021;32726;28350;64958;29526;48969;22259
Valladolid;47186;4718603002;2022;33796;29750;67941;30487;52017;23342
Valladolid;47186;4718603002;2023;36437;31150;77605;34042;57730;25324
Valladolid;47186;4718603003;2021;23700;22050;43258;21086;35082;17101
Valladolid;47186;4718603003;2022;24833;22750;45227;22221;36537;17952
Valladolid;47186;4718603003;2023;26158;23450;48419;24263;38584;19334
Valladolid;47186;4718603004;2021;19598;17150;36342;16811;30316;14024
Valladolid;47186;4718603004;2022;21107;18550;39897;18163;33009;15027
Valladolid;47186;4718603004;2023;22023;19950;41622;19090;34418;15786
Valladolid;47186;4718603005;2021;19831;18550;35299;17166;29533;14362
Valladolid;47186;4718603005;2022;20241;18550;36836;17873;30625;14860
Valladolid;47186;4718603005;2023;21206;19950;39098;18639;32490;15489
Valladolid;47186;4718603007;2021;23429;19600;43855;20849;35226;16747
Valladolid;47186;4718603007;2022;24201;20650;45505;21562;36823;17448
Valladolid;47186;4718603007;2023;24335;19950;47390;22416;37971;17961
Valladolid;47186;4718603008;2021;34366;31150;71275;30554;54803;23493
Valladolid;47186;4718603008;2022;35380;31850;73625;31733;56489;24347
Valladolid;47186;4718603008;2023;37241;33250;78590;33861;59521;25645
Valladolid;47186;4718603009;2021;31382;28350;64529;27773;50321;21658
Valladolid;47186;4718603009;2022;34561;31150;70230;30592;54535;23756
Valladolid;47186;4718603009;2023;37469;34650;76904;33531;59188;25806
Valladolid;47186;4718604001;2021;18064;16450;33027;14679;28448;12644
Valladolid;47186;4718604001;2022;18882;17850;34498;15479;29667;13312
Valladolid;47186;4718604001;2023;20235;18550;36892;16952;31409;14433
Valladolid;47186;4718604002;2021;19221;17850;33104;16431;28243;14019
Valladolid;47186;4718604002;2022;19641;18550;33816;17158;28613;14518
Valladolid;47186;4718604002;2023;21725;19950;38199;19003;32152;15995
Valladolid;47186;4718604003;2021;17387;15750;31605;14206;27435;12331
Valladolid;47186;4718604003;2022;18949;17850;34128;15454;29413;13319
Valladolid;47186;4718604003;2023;19491;17850;35440;16232;30439;13942
Valladolid;47186;4718604004;2021;17527;16450;32366;14224;27995;12303
Valladolid;47186;4718604004;2022;18203;17150;33348;14915;28719;12844
Valladolid;47186;4718604004;2023;19225;17850;35890;16063;30715;13747
Valladolid;47186;4718604005;2021;17086;16450;33253;13841;28552;11884
Valladolid;47186;4718604005;2022;17755;17150;33889;14509;28956;12397
Valladolid;47186;4718604005;2023;18260;17850;35297;14886;30349;12800
Valladolid;47186;4718604006;2021;18491;17850;32675;15420;28357;13383
Valladolid;47186;4718604006;2022;20418;18550;36646;17789;31329;15208
Valladolid;47186;4718604006;2023;20385;19250;36159;17179;31204;14825
Valladolid;47186;4718604007;2021;15493;14350;28076;12312;24698;10831
Valladolid;47186;4718604007;2022;16003;14350;29526;12947;25804;11315
Valladolid;47186;4718604007;2023;16979;15750;31151;13823;27182;12061
Valladolid;47186;4718604008;2021;18234;17850;33045;14644;28994;12849
Valladolid;47186;4718604008;2022;18837;18550;34935;15275;30357;13273
Valladolid;47186;4718604008;2023;19657;19250;36841;15982;31995;13880
Valladolid;47186;4718604009;2021;14484;13650;27103;11445;23988;10129
Valladolid;47186;4718604009;2022;15149;14350;27983;11859;24609;10429
Valladolid;47186;4718604009;2023;15891;15050;30612;12651;26907;11120
Valladolid;47186;4718604010;2021;14580;13650;27281;11437;24354;10210
Valladolid;47186;4718604010;2022;15482;14350;28285;12152;25145;10803
Valladolid;47186;4718604010;2023;15768;15050;30335;12554;26875;11122
Valladolid;47186;4718604011;2021;7450;6650;15475;4952;14650;4687
Valladolid;47186;4718604011;2022;8092;6650;16693;5260;15640;4996
Valladolid;47186;4718604011;2023;8797;7350;18619;5821;17450;5522
Valladolid;47186;4718604012;2021;17542;15750;31716;14382;27403;12426
Valladolid;47186;4718604012;2022;18573;17150;33453;15542;28595;13285
Valladolid;47186;4718604012;2023;18969;17150;34371;15822;29537;13597
Valladolid;47186;4718604013;2021;17406;15750;32497;14011;27803;11987
Valladolid;47186;4718604013;2022;17732;16450;32751;14435;27967;12327
Valladolid;47186;4718604013;2023;19004;17850;35738;15757;30316;13366
Valladolid;47186;4718604014;2021;17705;16450;31012;14715;27106;12861
Valladolid;47186;4718604014;2022;17881;16450;30967;14838;27045;12959
Valladolid;47186;4718604014;2023;18385;17150;32268;15487;28062;13468
Valladolid;47186;4718604015;2021;16554;15750;29944;13171;26454;11635
Valladolid;47186;4718604015;2022;17556;16450;32285;14175;28231;12395
Valladolid;47186;4718604015;2023;18033;17150;33232;14651;29069;12816
Valladolid;47186;4718604016;2021;15745;15050;28934;12775;25533;11273
Valladolid;47186;4718604016;2022;16175;15750;30086;13165;26396;11551
Valladolid;47186;4718604016;2023;17113;15750;31804;14067;27740;12270
Valladolid;47186;4718604017;2021;16747;15050;30919;13629;26978;11891
Valladolid;47186;4718604017;2022;17429;16450;31826;14327;27565;12409
